gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
C10orf55	149.879	-1.6881	0.3269	0.0	0.0
CSF2	170.8946	-1.1554	0.4062	0.0	0.0
CYR61	30250.8704	-1.0397	0.044	0.0	0.0
EGR1	445.5906	-1.4066	0.1742	0.0	0.0
FLJ44342	117.4481	1.7484	0.4041	0.0	0.0
KLF10	2137.0171	-1.0579	0.0894	0.0	0.0
NFKBIA	1427.4779	-1.0225	0.1131	0.0	0.0
TNFAIP3	607.3365	-1.0934	0.1833	0.0	0.0
ZC3H12A	242.1814	-1.3252	0.2751	0.0	0.0
