gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
A1BG	56.8825	1.2636	0.5724	0.005	0.0145
A1BG-AS1	41.0576	0.4997	0.6063	0.2699	0.4077
A1CF	0.2311	-0.046	0.9484	0.7981	NA
A2M	2.6289	0.1885	0.9213	0.4807	NA
A4GALT	277.4023	-0.67	0.3351	0.0302	0.0688
A4GNT	0.4628	-0.0846	0.9484	0.6446	NA
AAAS	884.9029	0.7719	0.2445	0.001	0.0035
AACS	1113.6487	0.6578	0.2359	0.0037	0.0112
AADAC	4.3187	-0.2772	0.8927	0.3979	0.5442
AADAT	103.3272	-0.0565	0.4209	0.8787	0.9241
AAED1	334.5173	-0.6746	0.2857	0.0123	0.0319
AAGAB	825.7119	0.2913	0.2402	0.2068	0.3327
AAK1	967.4408	-1.0213	0.2389	0	1e-04
AAMDC	148.1189	0.837	0.3883	0.0161	0.0403
AAMP	3071.7354	0.9182	0.2273	0	2e-04
AANAT	3.5871	0.4176	0.9234	0.1642	0.278
AAR2	1059.7948	-1.0467	0.2464	0	1e-04
AARD	7.0983	-0.2146	0.8481	0.5714	0.7032
AARS	2980.3172	0.4578	0.2146	0.0276	0.0637
AARS2	658.0522	0.1645	0.2547	0.4992	0.6396
AARSD1	878.2228	0.762	0.2436	0.0011	0.0039
AASDH	85.2432	-0.9987	0.4561	0.0107	0.0284
AASDHPPT	1077.7763	-0.3055	0.2951	0.271	0.4087
AASS	359.5732	-0.2323	0.3137	0.4273	0.5728
AATF	4229.6002	0.2956	0.2035	0.1349	0.2376
AATK	7.6945	-0.1169	0.8093	0.7754	0.8548
ABAT	3.8673	-0.238	0.8751	0.4954	0.6365
ABCA1	778.5079	-1.0388	0.2528	0	1e-04
ABCA10	7.1607	0.2347	0.831	0.5537	0.6884
ABCA11P	103.8312	-0.8412	0.4225	0.0233	0.0552
ABCA12	1.9193	0.1274	0.9225	0.6223	NA
ABCA13	6.7451	0.44	0.8447	0.2688	0.4063
ABCA17P	2.8883	0.3823	0.9447	0.135	NA
ABCA2	1939.9137	1.086	0.2405	0	0
ABCA3	1037.1937	1.0954	0.2445	0	0
ABCA4	7.5827	0.0537	0.8162	0.8941	0.9345
ABCA5	94.6143	0.0222	0.4509	0.9543	0.9721
ABCA6	0.9903	-0.0636	0.9461	0.7365	NA
ABCA7	484.8496	1.0056	0.3314	0.001	0.0036
ABCA8	4.118	-0.0055	0.886	0.9865	0.9915
ABCB1	1.2148	-0.1453	0.9495	0.4421	NA
ABCB10	1004.886	0.1821	0.247	0.4419	0.5869
ABCB11	0.243	-0.0474	0.9484	0.7924	NA
ABCB4	1.3971	0.1161	0.94	0.5858	NA
ABCB6	219.2543	-0.2018	0.3213	0.4993	0.6396
ABCB7	482.3795	0.3604	0.2582	0.1436	0.2499
ABCB8	876.8138	0.4742	0.2659	0.0609	0.1239
ABCB9	241.453	0.5081	0.3159	0.0842	0.1619
ABCC1	2503.1411	0.3629	0.2013	0.0637	0.1285
ABCC10	552.0687	-0.0078	0.2845	0.9769	0.9854
ABCC11	1.4462	-0.1173	0.939	0.5869	NA
ABCC2	21.1722	-0.1362	0.6625	0.7655	0.8479
ABCC3	1701.8499	1.0239	0.2306	0	0
ABCC4	1273.7281	0.1602	0.2127	0.4372	0.5823
ABCC5	517.8016	-0.815	0.2748	0.0017	0.0058
ABCC6	29.7206	1.3397	0.7078	0.0059	0.0169
ABCC6P1	1.4312	0.124	0.9395	0.5647	NA
ABCC6P2	5.0938	0.1306	0.8561	0.7217	0.817
ABCC9	16.4554	-0.2232	0.705	0.6235	0.7431
ABCD1	605.0126	0.4419	0.2727	0.0877	0.1675
ABCD3	1464.6839	0.1129	0.2376	0.6212	0.7411
ABCD4	736.9875	0.2173	0.244	0.3534	0.498
ABCE1	4597.0752	-0.1853	0.249	0.4372	0.5823
ABCF1	4620.1176	-0.0685	0.1977	0.722	0.8171
ABCF2	5221.0931	0.4202	0.1951	0.027	0.0626
ABCF3	1389.067	-0.1896	0.2452	0.4201	0.5658
ABCG1	27.262	-0.6018	0.6401	0.1912	0.3135
ABCG2	281.2652	0.3593	0.3266	0.2354	0.3672
ABCG4	10.169	-0.8973	0.88	0.0341	0.0764
ABCG8	0.5766	0.1022	0.9489	0.5783	NA
ABHD1	0.8496	0.1247	0.9496	0.5004	NA
ABHD10	601.6518	-0.6731	0.3101	0.02	0.0485
ABHD11	630.7564	0.3864	0.2629	0.1229	0.2202
ABHD12	3089.8585	0.9235	0.2038	0	0
ABHD12B	3.4111	0.0548	0.9055	0.8503	0.9048
ABHD13	238.0996	-1.9127	0.4344	0	0
ABHD14A	558.1759	1.1862	0.2635	0	0
ABHD14A-ACY1	7.6254	-0.8288	0.9867	0.0129	0.0331
ABHD14B	1150.7496	1.1292	0.234	0	0
ABHD15	316.9436	-0.375	0.2875	0.1668	0.2814
ABHD16A	1042.6532	0.8819	0.2507	2e-04	0.001
ABHD16B	235.1553	0.3185	0.3148	0.2778	0.4166
ABHD17A	2499.1052	0.9084	0.2315	0	2e-04
ABHD17B	191.0322	-1.4784	0.4175	1e-04	3e-04
ABHD17C	905.4074	-0.3775	0.2234	0.0802	0.1554
ABHD2	3684.8473	0.1737	0.1915	0.3523	0.4969
ABHD3	450.862	0.5508	0.2651	0.029	0.0665
ABHD4	1073.5038	-0.1274	0.2278	0.5622	0.6953
ABHD5	925.7725	-0.8592	0.2373	2e-04	7e-04
ABHD6	189.6034	-1.4095	0.3536	0	1e-04
ABHD8	646.2318	0.0636	0.2529	0.7925	0.8658
ABI1	973.3998	-0.5391	0.2475	0.0229	0.0544
ABI2	1221.1807	-0.0391	0.2151	0.8512	0.9055
ABI3	1.2135	0.043	0.9402	0.8348	NA
ABI3BP	84.026	0.6597	0.4853	0.1053	0.1944
ABL1	2601.2745	-1.4404	0.1983	0	0
ABL2	2519.0718	-1.4739	0.2114	0	0
ABLIM1	4038.0064	0.2318	0.1949	0.222	0.3511
ABLIM2	9.6858	0.3938	0.7863	0.364	0.5096
ABLIM3	1216.7163	-0.2583	0.2133	0.2116	0.3387
ABR	3629.0854	0.4246	0.2006	0.0295	0.0675
ABRACL	613.7265	0.4476	0.264	0.075	0.1473
ABT1	908.0471	-0.2796	0.2344	0.2153	0.3432
ABTB1	232.3886	0.7843	0.3654	0.0181	0.0444
ABTB2	682.1436	-2.208	0.2689	0	0
AC002116.7	16.521	0.0448	0.7021	0.9214	0.9516
AC002454.1	10.8509	0.2023	0.777	0.6394	0.7547
AC002480.3	151.0338	-0.6593	0.3977	0.0629	0.1271
AC003102.3	15.5181	0.168	0.7095	0.711	0.8091
AC003665.1	40.854	0.3887	0.6072	0.3901	0.5361
AC004019.13	0.2433	-0.0475	0.9484	0.792	NA
AC004893.11	46.6164	0.754	0.5498	0.0846	0.1625
AC005264.2	2.5423	-0.0986	0.9072	0.7327	NA
AC005592.2	9.8345	0.0999	0.7734	0.8169	0.8827
AC005594.3	31.5488	0.4168	0.6032	0.356	0.501
AC006262.5	6.3892	0.4059	0.8427	0.3064	0.4488
AC006272.1	0.2436	-0.0475	0.9484	0.7917	NA
AC006372.4	3.0114	0.279	0.9078	0.3589	NA
AC007038.7	3.0973	-0.3558	0.9192	0.2291	NA
AC007040.7	20.2805	0.1998	0.6793	0.662	0.7717
AC007163.3	8.0323	-0.2373	0.8373	0.5437	0.6799
AC007163.6	4.5316	0.7191	0.9609	0.0267	0.0621
AC007246.3	47.3899	0.1268	0.5551	0.7716	0.8525
AC007405.4	0.474	-0.0858	0.9484	0.64	NA
AC007551.3	12.0793	-0.1823	0.7549	0.6794	0.784
AC007773.2	19.6401	0.4346	0.6839	0.345	0.4894
AC007879.2	0.7289	-0.1107	0.949	0.5494	NA
AC007966.1	0.4826	0.0928	0.9488	0.6127	NA
AC008697.1	2.3759	0.1165	0.9125	0.6766	NA
AC009299.3	285.5968	0.2423	0.3213	0.4173	0.563
AC009473.1	0.4747	-0.086	0.9484	0.6394	NA
AC009501.4	5.3057	-0.1814	0.866	0.6115	0.7339
AC009948.5	64.4636	-0.693	0.5018	0.0955	0.1793
AC010091.1	0.2311	-0.046	0.9484	0.7982	NA
AC010226.4	8.5584	0.3664	0.8339	0.3613	0.5067
AC010524.2	0.2312	-0.046	0.9484	0.7981	NA
AC010987.6	4.5359	0.1282	0.8941	0.6829	0.7864
AC011343.1	0.2312	-0.046	0.9484	0.7981	NA
AC011738.4	7.8838	-0.3993	0.8272	0.3287	0.4729
AC011747.4	1.0054	-0.0653	0.9406	0.7516	NA
AC011747.7	0.2358	0.0553	0.9486	0.7587	NA
AC012314.8	70.5672	2.8877	0.7024	0	0
AC016629.8	21.9485	0.3295	0.6895	0.472	0.6146
AC016995.3	1.7454	-0.078	0.9233	0.7581	NA
AC018705.5	0.2883	0.0612	0.9486	0.7344	NA
AC018742.1	0.9679	-5e-04	0.9453	0.9978	NA
AC020571.3	5.1823	-0.0563	0.8407	0.8828	0.9267
AC022007.5	8.0188	0.3104	0.8271	0.4416	0.5866
AC058791.1	45.5696	0.1655	0.5543	0.7045	0.8046
AC068831.10	2.1388	0.0776	0.924	0.7576	NA
AC072062.1	6.4958	-0.2888	0.8556	0.4421	0.587
AC073283.4	1.124	-0.0484	0.943	0.8067	NA
AC074138.3	5.1913	0.0039	0.8583	0.9913	0.9945
AC074286.1	17.6168	0.1942	0.7037	0.6692	0.7765
AC074289.1	0.3161	0.0671	0.9487	0.7106	NA
AC079145.4	4.9352	0.3425	0.8799	0.3308	0.4749
AC090505.6	5.0925	0.5629	0.9271	0.0829	0.1599
AC091729.9	28.5694	-0.6522	0.6502	0.1586	0.2704
AC091878.1	0.9529	0.0628	0.9469	0.736	NA
AC092295.7	6.2017	-0.0975	0.8557	0.7899	0.8638
AC093375.1	0.4621	-0.0845	0.9484	0.645	NA
AC093391.2	4.2088	0.2463	0.8701	0.489	0.6309
AC093690.1	0.7055	-0.1089	0.9489	0.5555	NA
AC096559.1	5.907	0.1808	0.8323	0.6455	0.7604
AC097500.2	1.2148	-0.1453	0.9495	0.4421	NA
AC097662.2	3.5639	-0.5648	0.9451	0.0614	0.1247
AC104134.2	1.9623	-0.0887	0.9276	0.7158	NA
AC104653.1	2.5959	0.1117	0.9177	0.6768	NA
AC104654.2	0.2311	-0.046	0.9484	0.7982	NA
AC104777.2	97.4058	1.5518	1.0269	8e-04	0.0031
AC105053.3	0.2312	-0.046	0.9484	0.7981	NA
AC105253.1	0.4826	0.0928	0.9488	0.6127	NA
AC108142.1	1.6989	-0.1681	0.9289	0.4977	NA
AC137932.6	22.2892	1.1297	0.7344	0.0189	0.0462
AC144449.1	2.8989	0.1273	0.8907	0.6901	NA
AC159540.1	3.1848	0.0812	0.8869	0.8018	NA
AC159540.1-2	32.8066	0.1272	0.6106	0.7781	0.8566
AC226118.1	0.2311	-0.046	0.9484	0.7982	NA
ACAA1	1036.3889	0.9379	0.2564	1e-04	6e-04
ACAA2	1184.1039	0.8302	0.2172	1e-04	4e-04
ACACA	2168.837	0.3574	0.2113	0.081	0.1568
ACACB	96.7579	-0.0373	0.4364	0.9216	0.9516
ACAD10	253.0829	0.4943	0.3242	0.1003	0.1867
ACAD11	108.7616	-0.1587	0.4094	0.6615	0.7716
ACAD8	734.8269	0.2628	0.2506	0.2734	0.4116
ACAD9	1181.0628	0.6136	0.2174	0.0035	0.0106
ACADL	4.3712	0.1369	0.885	0.6769	0.7823
ACADM	1039.286	0.4653	0.2366	0.0408	0.089
ACADS	256.1664	0.6301	0.3105	0.0297	0.0678
ACADSB	421.7182	0.4687	0.3023	0.0981	0.1833
ACADVL	5648.1462	0.8942	0.2172	0	1e-04
ACAN	0.2311	-0.046	0.9484	0.7982	NA
ACAP1	0.8668	0.1262	0.9497	0.4954	NA
ACAP2	823.2844	-1.1092	0.2641	0	1e-04
ACAP3	1256.7288	0.4145	0.2548	0.0887	0.1689
ACAT1	2508.5021	0.7871	0.2103	1e-04	5e-04
ACAT2	1759.2733	0.7808	0.2039	1e-04	4e-04
ACBD3	871.3218	-1.7854	0.2605	0	0
ACBD4	106.3401	-0.0945	0.4242	0.7995	0.8706
ACBD5	1034.7754	-0.5408	0.2508	0.0242	0.057
ACBD6	1460.1184	0.4785	0.2071	0.0173	0.0427
ACBD7	86.7154	-0.7655	0.5152	0.0699	0.1387
ACCS	54.8304	-0.0586	0.5054	0.8881	0.9304
ACD	591.438	0.3694	0.2998	0.1893	0.3111
ACE	0.2766	-0.0565	0.9485	0.7541	NA
ACE2	1.2498	0.1898	0.9454	0.3641	NA
ACER1	0.5319	0.0082	0.9479	0.9636	NA
ACER2	6.8389	-0.3759	0.839	0.3446	0.4893
ACER3	724.5579	-0.1537	0.2936	0.5782	0.7081
ACHE	27.3388	0.8437	0.6577	0.071	0.1406
ACIN1	3521.8394	-0.1433	0.2002	0.4619	0.6051
ACKR2	0.4808	0.0925	0.9488	0.6137	NA
ACKR3	7.9696	-0.4558	0.8196	0.2756	0.4139
ACKR4	0.4744	-0.0859	0.9484	0.6396	NA
ACLY	14511.8926	0.6639	0.1898	3e-04	0.0013
ACN9	291.2308	0.3234	0.3556	0.3195	0.4628
ACO1	4898.6366	0.7715	0.1878	0	1e-04
ACO2	2753.6942	1.0492	0.2225	0	0
ACOT1	41.4182	0.5836	0.5608	0.185	0.3056
ACOT11	11.727	0.4209	0.7699	0.3414	0.4859
ACOT13	243.6788	0.507	0.3131	0.0826	0.1594
ACOT2	842.7358	0.66	0.2282	0.0027	0.0084
ACOT4	115.6347	0.6675	0.4119	0.0667	0.1332
ACOT6	1.6606	0.2167	0.9463	0.3077	NA
ACOT7	2921.8234	0.9948	0.2239	0	0
ACOT8	507.0674	0.8993	0.3089	0.0018	0.006
ACOT9	1622.4319	0.2674	0.2048	0.179	0.2977
ACOX1	585.1936	-0.3928	0.2508	0.1017	0.189
ACOX2	104.6189	0.7532	0.4296	0.0447	0.096
ACOX3	329.7438	0.2511	0.2841	0.3497	0.4943
ACOXL	38.2673	0.0513	0.5641	0.9072	0.943
ACP1	1900.2349	0.2469	0.2118	0.2291	0.3595
ACP2	1471.1681	0.7395	0.243	0.0015	0.0051
ACP5	87.7907	0.9331	0.4601	0.0178	0.0438
ACP6	399.1571	0.5636	0.2815	0.0342	0.0765
ACPL2	29.8722	-0.4265	0.6123	0.347	0.4914
ACPP	0.9448	0.0495	0.9413	0.8075	NA
ACR	2.0258	0.2664	0.9448	0.2408	NA
ACRBP	0.2315	-0.0461	0.9484	0.7978	NA
ACRC	8.705	-0.7577	0.875	0.0637	0.1284
ACRV1	2.2021	0.2507	0.9266	0.3432	NA
ACSBG1	4.1725	0.3013	0.8718	0.4005	0.5468
ACSBG2	0.5766	0.1022	0.9489	0.5783	NA
ACSF2	377.08	0.9673	0.3135	9e-04	0.0033
ACSF3	230.8949	-0.24	0.3224	0.4231	0.5685
ACSL1	746.907	0.1385	0.2345	0.5397	0.6764
ACSL3	1365.4309	-0.2242	0.2118	0.2749	0.4133
ACSL4	4706.4886	0.0123	0.2525	0.9595	0.975
ACSL5	5848.6972	0.7676	0.1853	0	1e-04
ACSL6	1.7058	0.2216	0.9461	0.3005	NA
ACSM3	33.1219	-0.5728	0.6585	0.2151	0.343
ACSS1	96.5694	0.4293	0.4682	0.2807	0.4199
ACSS2	1132.9332	0.8719	0.236	1e-04	6e-04
ACSS3	227.9593	0.6848	0.3222	0.022	0.0526
ACTA1	0.9938	-0.0636	0.9408	0.757	NA
ACTA2	39.5743	0.192	0.5607	0.6616	0.7716
ACTB	211198.388	0.9199	0.1941	0	0
ACTBL2	53.194	0.7155	0.5244	0.0933	0.176
ACTC1	1.434	-0.2161	0.9428	0.3285	NA
ACTG1	122064.1638	0.7459	0.1995	1e-04	6e-04
ACTG1P4	0.7289	-0.1107	0.949	0.5494	NA
ACTG2	6.1903	0.3487	0.8379	0.3795	0.5253
ACTL10	7.8929	0.0569	0.8392	0.8818	0.9262
ACTL6A	2416.0056	0.4673	0.1983	0.0154	0.0387
ACTL7A	2.1719	0.2884	0.9444	0.216	NA
ACTL7B	5.5503	0.6761	0.9653	0.0287	0.066
ACTL8	0.2883	0.0612	0.9486	0.7344	NA
ACTN1	25267.4872	0.7039	0.2096	5e-04	0.002
ACTN2	0.5313	0.0081	0.9479	0.9643	NA
ACTN3	0.4863	-0.0872	0.9485	0.6349	NA
ACTN4	48322.0179	0.8649	0.2101	0	1e-04
ACTR10	1432.6836	0.4386	0.2283	0.0463	0.0987
ACTR1A	4880.0366	0.4606	0.2055	0.021	0.0504
ACTR1B	2036.1958	0.738	0.2195	5e-04	0.0019
ACTR2	10364.5613	0.2819	0.2418	0.2247	0.3541
ACTR3	7905.3429	0.0437	0.2124	0.8319	0.8932
ACTR3B	324.7772	0.4738	0.2861	0.0793	0.1541
ACTR3C	24.0084	0.2194	0.6526	0.6312	0.749
ACTR5	317.6557	-0.0488	0.3606	0.882	0.9263
ACTR6	426.3353	0.2298	0.2805	0.3867	0.5324
ACTR8	632.6536	-0.6397	0.2434	0.0061	0.0174
ACTRT3	11.2009	-0.6841	0.8357	0.1088	0.1995
ACVR1	319.9996	-0.3823	0.3023	0.1773	0.2955
ACVR1B	282.9412	-2.0246	0.3177	0	0
ACVR1C	0.465	-0.0849	0.9484	0.6433	NA
ACVR2A	69.8307	-3.4842	0.801	0	0
ACVR2B	118.0314	-0.8002	0.4149	0.0287	0.0659
ACVR2B-AS1	13.9856	0.8176	0.7705	0.077	0.1505
ACVRL1	2.4021	0.0549	0.9105	0.8448	NA
ACY1	1195.1556	1.2318	0.2488	0	0
ACY3	0.2895	0.0615	0.9486	0.7333	NA
ACYP1	134.83	0.3261	0.3762	0.3372	0.4813
ACYP2	109.4139	1.015	0.4205	0.006	0.0171
AD000090.2	64.499	-0.1292	0.4846	0.7506	0.8383
ADA	73.954	0.2566	0.4657	0.5176	0.6561
ADAL	161.9501	0.2835	0.3799	0.4077	0.5533
ADAM10	4401.6598	0.288	0.2203	0.1764	0.2943
ADAM11	58.2698	0.8385	0.5396	0.0531	0.1104
ADAM12	127.7575	0.0448	0.4125	0.9022	0.94
ADAM15	6555.6888	1.0906	0.2166	0	0
ADAM17	810.7408	0.0587	0.2476	0.8047	0.8746
ADAM19	1358.0775	-1.0488	0.2372	0	0
ADAM1A	40.6972	-0.0857	0.5568	0.8446	0.9016
ADAM20	0.7624	-0.029	0.9464	0.8759	NA
ADAM20P1	4.957	0.7862	0.9687	0.019	0.0464
ADAM21	8.6186	0.7698	0.8615	0.0664	0.1328
ADAM22	115.9561	0.733	0.4171	0.046	0.0981
ADAM23	1.8798	0.2104	0.9282	0.4092	NA
ADAM28	50.7159	0.9791	0.5552	0.0263	0.0612
ADAM29	0.9606	-0.1326	0.9486	0.484	NA
ADAM30	0.474	-0.0858	0.9484	0.64	NA
ADAM32	2.687	-0.3053	0.9202	0.2852	NA
ADAM8	6395.3907	1.29	0.2253	0	0
ADAM9	11023.9299	0.7289	0.1965	1e-04	6e-04
ADAMTS1	649.2846	0.5317	0.2451	0.0236	0.0559
ADAMTS12	657.5409	-0.7838	0.2398	7e-04	0.0025
ADAMTS13	7.5535	0.3595	0.8597	0.3402	0.4846
ADAMTS14	117.3878	0.2594	0.4125	0.4766	0.6193
ADAMTS15	1826.5963	-2.1041	0.2135	0	0
ADAMTS16	350.7381	-1.5172	0.2915	0	0
ADAMTS17	30.0722	-0.8102	0.6332	0.0799	0.155
ADAMTS2	7.0091	0.0077	0.8281	0.9845	0.9904
ADAMTS3	15.0871	-0.0485	0.715	0.9145	0.9469
ADAMTS4	0.2413	0.0563	0.9486	0.7545	NA
ADAMTS6	332.2741	-1.1972	0.2958	0	1e-04
ADAMTS7	17.298	-0.2019	0.6947	0.6577	0.7692
ADAMTS8	1.8733	-0.2901	0.9402	0.2321	NA
ADAMTS9	571.8376	-0.3423	0.2472	0.1485	0.2568
ADAMTS9-AS2	1.8137	-0.0115	0.9201	0.9645	NA
ADAMTSL1	1073.0407	0.5859	0.2341	0.0093	0.025
ADAMTSL2	8.7944	0.3629	0.8049	0.3897	0.5357
ADAMTSL3	0.7624	-0.0291	0.9464	0.8758	NA
ADAMTSL4	397.8631	1.1731	0.2806	0	1e-04
ADAMTSL4-AS1	2.9955	0.2236	0.8922	0.4896	NA
ADAMTSL5	392.2067	0.3567	0.2964	0.2005	0.325
ADAP1	61.851	0.4362	0.5596	0.3205	0.4639
ADAP2	33.788	-0.1857	0.6177	0.6818	0.7857
ADAR	5242.0441	-0.0601	0.1889	0.7442	0.8331
ADARB1	234.2529	0.2941	0.316	0.318	0.4614
ADARB2	0.243	-0.0474	0.9484	0.7924	NA
ADAT1	402.4858	-0.7479	0.2769	0.0043	0.0128
ADAT2	180.9173	-1.2147	0.3623	2e-04	0.001
ADAT3	85.9973	-2.1127	0.505	0	0
ADC	77.5132	0.0777	0.4546	0.8422	0.9002
ADCK1	48.941	0.513	0.5317	0.2316	0.3625
ADCK2	840.4056	0.2681	0.2706	0.2971	0.4387
ADCK3	518.5481	-0.2653	0.2514	0.2701	0.4079
ADCK4	244.2131	0.438	0.3395	0.1613	0.2739
ADCK5	219.6658	0.1524	0.3529	0.6371	0.7532
ADCY10	2.4362	-0.1817	0.9121	0.5242	NA
ADCY10P1	24.3906	-0.4034	0.645	0.3787	0.5248
ADCY2	0.2883	0.0612	0.9486	0.7344	NA
ADCY3	2201.4048	0.7493	0.2193	4e-04	0.0016
ADCY4	0.5297	0.0976	0.9489	0.5949	NA
ADCY5	1.2153	-0.1454	0.9495	0.4419	NA
ADCY6	724.9235	0.3096	0.2348	0.1708	0.2868
ADCY7	795.0349	0.1114	0.2579	0.6511	0.7649
ADCY8	0.7735	-0.0293	0.947	0.8734	NA
ADCY9	969.597	0.1276	0.2302	0.5652	0.6982
ADD1	5705.1546	0.4195	0.1945	0.0268	0.0622
ADD3	1058.4813	0.1584	0.24	0.4921	0.6338
ADD3-AS1	1.5261	-0.0506	0.9268	0.8353	NA
ADH1C	0.4715	0.0039	0.948	0.9826	NA
ADH5	1930.3718	0.5925	0.2013	0.0025	0.0078
ADH6	0.243	-0.0474	0.9484	0.7924	NA
ADHFE1	9.0198	0.2838	0.7882	0.5075	0.6468
ADI1	1980.6704	0.963	0.2012	0	0
ADIPOR1	2793.1978	0.6287	0.1969	0.001	0.0036
ADIPOR2	1755.5069	-0.3413	0.2108	0.095	0.1785
ADIRF	521.4381	1.2771	0.2674	0	0
ADK	2058.4562	0.541	0.2442	0.0208	0.0502
ADM	495.0829	0.1856	0.2583	0.4517	0.5959
ADM2	102.4874	-1.2325	0.4622	0.0018	0.006
ADM5	78.3179	-0.0125	0.4565	0.9744	0.984
ADNP	1327.4282	-2.1026	0.2468	0	0
ADNP2	685.468	-1.411	0.26	0	0
ADO	1179.1887	0.0393	0.2131	0.8491	0.9042
ADORA1	10.4488	-0.9959	0.9558	0.011	0.0289
ADORA2A	292.0393	-0.3649	0.34	0.2439	0.3774
ADORA2A-AS1	9.0408	0.1773	0.8016	0.6705	0.7773
ADORA2B	2172.2209	-0.6578	0.2013	8e-04	0.0028
ADPGK	1316.8727	0.3976	0.2118	0.0527	0.11
ADPGK-AS1	19.1258	0.178	0.6795	0.6968	0.7977
ADPRH	10.941	-0.2153	0.7607	0.6242	0.7437
ADPRHL1	321.305	0.9175	0.3056	0.0013	0.0045
ADPRHL2	497.7479	-2.1478	0.2825	0	0
ADPRM	132.9591	-0.6665	0.3985	0.0605	0.1231
ADRA1B	75.6351	-1.1186	0.4785	0.0057	0.0163
ADRA1D	0.2432	-0.0474	0.9484	0.7922	NA
ADRA2B	2.6545	0.3525	0.9443	0.1569	NA
ADRA2C	16.2361	0.3356	0.7082	0.462	0.6052
ADRB1	2.8333	-0.4514	0.9403	0.1076	NA
ADRB2	1735.7543	1.0778	0.2113	0	0
ADRBK1	2311.0898	0.451	0.2181	0.0325	0.0734
ADRBK2	143.2601	-0.4991	0.3736	0.1395	0.2443
ADRM1	5871.845	0.3474	0.2265	0.1119	0.2043
ADSL	2827.9412	0.7091	0.2085	5e-04	0.0018
ADSS	1843.1531	-0.0657	0.2324	0.7694	0.8508
ADSSL1	14.0815	0.4277	0.7616	0.3373	0.4813
ADTRP	18.9712	-0.0065	0.6801	0.9887	0.9928
AEBP1	3.0071	-0.1929	0.9168	0.4863	NA
AEBP2	367.2583	-1.1878	0.2924	0	1e-04
AEN	716.3397	-2.222	0.3177	0	0
AES	7066.0164	1.0875	0.2081	0	0
AFAP1	4052.787	-0.769	0.1906	0	2e-04
AFAP1-AS1	820.6397	0.2371	0.229	0.283	0.4225
AFAP1L1	514.8561	-0.2999	0.253	0.2151	0.343
AFAP1L2	1868.3254	-0.4584	0.2185	0.0301	0.0686
AFF1	786.7892	-2.0391	0.2734	0	0
AFF2	0.4573	0.0889	0.9487	0.6271	NA
AFF3	137.5161	-0.623	0.3967	0.0783	0.1525
AFF4	2417.6905	-1.7894	0.247	0	0
AFG3L1P	182.771	-1.5327	0.3811	0	1e-04
AFG3L2	2203.5855	-0.1363	0.1975	0.4784	0.6211
AFMID	233.5556	0.6265	0.3232	0.0367	0.0815
AFP	0.8087	0.0484	0.9474	0.7923	NA
AFTPH	375.1867	-1.8684	0.3617	0	0
AGA	591.6441	1.0572	0.2567	0	1e-04
AGAP1	790.1126	0.1443	0.2712	0.5754	0.7059
AGAP1-IT1	0.7183	-0.11	0.949	0.5518	NA
AGAP11	17.4919	-0.1467	0.7574	0.7385	0.8293
AGAP2	9.6943	-0.2497	0.8237	0.5355	0.6726
AGAP2-AS1	435.1068	0.4818	0.2745	0.0642	0.129
AGAP3	1858.8641	0.0149	0.2359	0.9476	0.9679
AGAP4	99.8565	-0.9568	0.446	0.013	0.0334
AGAP5	47.8802	-1.0538	0.6487	0.025	0.0587
AGAP6	257.4369	-0.2997	0.3068	0.2965	0.4382
AGAP7	0.8662	0.1261	0.9497	0.4956	NA
AGAP9	160.6698	-1.0082	0.3744	0.0029	0.0089
AGBL2	10.4492	-0.4236	0.802	0.3212	0.4646
AGBL3	15.6648	0.383	0.7339	0.3973	0.5435
AGBL4	0.243	-0.0474	0.9484	0.7924	NA
AGBL5	577.3159	0.9085	0.2596	2e-04	0.001
AGER	15.8449	-1.0002	0.8318	0.0288	0.066
AGFG1	1227.3896	-0.7676	0.2524	0.0015	0.0049
AGFG2	324.9842	-0.9769	0.3029	6e-04	0.0022
AGGF1	702.883	-0.6428	0.237	0.0048	0.0139
AGK	1089.4971	0.1428	0.2197	0.5016	0.6415
AGL	632.9559	0.01	0.2725	0.9692	0.9805
AGMAT	298.0893	0.5462	0.2946	0.0486	0.1027
AGMO	0.7289	-0.1107	0.949	0.5494	NA
AGO1	700.5256	0.3648	0.2363	0.1084	0.1991
AGO2	748.4619	-0.447	0.241	0.0534	0.111
AGO3	146.1074	0.0585	0.3717	0.862	0.9128
AGO4	205.0887	-0.8323	0.337	0.0073	0.0204
AGPAT1	5629.4049	0.9384	0.217	0	0
AGPAT2	2375.7995	0.8522	0.2224	1e-04	4e-04
AGPAT3	3463.0128	0.7229	0.2169	6e-04	0.0022
AGPAT4	225.2712	-0.3435	0.3243	0.2538	0.3888
AGPAT4-IT1	1.9877	-0.1107	0.9184	0.6778	NA
AGPAT5	834.1447	-0.3802	0.2435	0.1037	0.192
AGPAT6	2168.5564	-0.009	0.2202	0.9662	0.979
AGPAT9	568.5763	-1.3909	0.2842	0	0
AGPS	2750.3157	-0.0426	0.2362	0.8514	0.9055
AGR2	447.7091	0.9188	0.2653	3e-04	0.0011
AGRN	20873.9348	1.0386	0.2174	0	0
AGT	60.2471	0.9257	0.5098	0.0276	0.0638
AGTPBP1	1094.7674	0.0228	0.2393	0.9209	0.9513
AGTRAP	1165.3524	1.0983	0.2488	0	0
