Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Positive Regulation of DNA-templated Transcription Initiation (GO:2000144)	19/59	3.2040146768731614E-6	3.2603014211966087E-4	0	0	4.229194792671167	53.5039913966935	GTF2A1;MBD4;TBP;PAXIP1;TAF11;MED9;MITF;MED18;MED17;MED23;SETX;MED22;MED13;MED10;DHX36;TAF8;TAF5;TAF4;TAF3
Regulation of Canonical Wnt Signaling Pathway (GO:0060828)	44/214	4.179433654121441E-6	4.1409388704650594E-4	0	0	2.3161484798897596	28.68627439322712	AMER1;KANK1;GSK3B;TNKS;CHD8;JADE1;XIAP;LIMD1;MLLT3;GLI3;SBNO1;ZNRF3;TNKS2;BTRC;SOX4;WWTR1;CSNK1G3;TLE3;USP47;TCF7L2;SMAD4;TLE1;SMURF2;SIAH2;DAPK3;SOX13;AXIN1;PPP2R3A;TMEM170B;MCC;DKK1;NFKB1;RNF146;LATS1;DAB2;PPM1B;LATS2;FRMD8;TBL1XR1;CCDC88C;CAPRIN2;LGR4;CSNK1G1;RBMS3
Regulation of DNA Repair (GO:0006282)	31/130	4.784439714809421E-6	4.618824493912171E-4	0	0	2.795251251604307	34.24222372892369	INO80D;PARG;CEBPG;YEATS4;TAF5L;YY1;MBTD1;ING3;PPP4R2;BCL7A;ATXN7;DPF2;USP1;EPC2;KAT7;SUPT20H;BRD8;ARID2;NFRKB;POLH;BARD1;EYA3;EYA4;CCDC117;ARID1A;SIRT1;TADA2B;TADA1;ERCC6;TAF5;TAF4
Cell Cycle G1/S Phase Transition (GO:0044843)	20/66	5.10788922389113E-6	4.807800731987526E-4	0	0	3.8717254975985234	47.17590777990922	PLK3;USP37;CCNJ;CUL5;CCNF;CDC7;CDC25A;HINFP;CCNA2;LATS1;NPAT;DBF4;LATS2;CCNE2;CCNE1;CCNG2;E2F3;PIM2;CACUL1;CCNJL
Regulation of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015)	29/119	6.0748339748560975E-6	5.547026216839385E-4	0	0	2.875021533161068	34.532906850225814	ZNF451;ARID4A;ARID4B;SPRED3;FLCN;SPRED2;SPRED1;ING3;MECOM;SIN3A;EP300;PMEPA1;SKIL;ZBTB7A;RNF111;CREBBP;SMAD4;XBP1;SMURF2;SMURF1;LEMD3;SMAD6;SIRT1;LATS1;SKI;BCL9;LATS2;SRFBP1;TRIM33
Positive Regulation of Transcription Elongation by RNA Polymerase II (GO:0032968)	16/46	6.1879176920917446E-6	5.547026216839385E-4	0	0	4.744278606965175	56.89771548837368	MBD4;CCNT2;CCNT1;ELL;ZMYND8;MED9;ELL2;MED18;MED17;MED23;MED22;MED10;LEO1;PWWP2A;CDK12;CDK13
DNA Damage Response (GO:0006974)	72/421	7.0288705110334155E-6	6.154348249776932E-4	0	0	1.8534669636439165	21.992283587771173	DYRK2;MCM9;SUV39H1;MCM10;ALKBH8;YY1;NIPBL;RASSF1;ING3;EXO1;TLK2;DGCR8;CASP2;POLH;TOP3B;USP47;SHPRH;DTX3L;NCOA6;ZBTB38;TOP3A;USP45;MASTL;SIRT1;TOPORS;FOXP1;PIAS1;TRAIP;KIN;RNF169;WAC;LRIF1;DTL;NFAT5;BLM;RRAD;BOD1L1;DOT1L;ZBTB1;XIAP;XPC;FBXO45;PDS5B;TANK;ZBTB4;BRIP1;RBBP5;ZNF668;RBBP6;BAK1;FNIP2;BARD1;PLK3;MBD4;XRCC2;NFATC2;HINFP;FBXO31;TICRR;SETX;FAM111A;ETAA1;BCL6;ERCC4;RFWD3;TAOK1;BCL3;ERCC6;NRDE2;RAD18;BCL2L2;TP73
Positive Regulation of mRNA Catabolic Process (GO:0061014)	16/47	8.500928513386592E-6	7.274089966568299E-4	0	0	4.590988864211719	53.60133372186599	YTHDF1;YTHDF3;CELF1;ROCK2;PRR5L;PUM1;TOB1;GIGYF2;TNRC6C;EIF4ENIF1;METTL14;DHX36;METTL16;CNOT8;TNRC6A;TNRC6B
Regulation of Multicellular Organismal Development (GO:2000026)	18/58	1.0363967713805269E-5	8.671186320550408E-4	0	0	4.0046746987951805	45.96235398004166	BRD1;INO80D;BRPF3;EHMT1;GATA3;MYSM1;CCSAP;YY1;ING5;NIPBL;TADA2A;ZZZ3;YEATS2;KAT6B;KAT6A;DHX36;MBIP;NFRKB
mRNA Transcription by RNA Polymerase II (GO:0042789)	14/38	1.0942298913002716E-5	8.956033784229396E-4	0	0	5.185746352413019	59.23613052306445	MBD4;NCOA2;THRB;TBP;VDR;TAF11;ZBTB1;CREB1;TFCP2;RARA;TAF8;TAF5;TAF4;TAF3
G1/S Transition of Mitotic Cell Cycle (GO:0000082)	19/64	1.2164593002945103E-5	9.744615458742193E-4	0	0	3.758266366655952	42.532229209770215	PLK3;USP37;CCNJ;CUL5;CCNF;CDC7;CDC25A;HINFP;CCNA2;LATS1;DBF4;LATS2;CCNE2;CCNE1;CCNG2;E2F3;PIM2;CACUL1;CCNJL
