gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
A1BG	154.272	0.942	0.2639	2e-04	5e-04
A1BG-AS1	37.0474	-0.0851	0.5024	0.8522	0.8913
A2M	20.0379	1.639	0.676	0.0037	0.0068
A2M-AS1	0.5418	-0.1403	1.2488	0.6615	NA
A2ML1	22.1758	0.0367	0.6236	0.9453	0.9615
A4GALT	171.8488	-1.0814	0.2849	1e-04	2e-04
AAAS	1187.5591	1.0664	0.1059	0	0
AACS	479.2719	0.6036	0.1602	1e-04	3e-04
AADAT	185.1646	0.0168	0.2411	0.9433	0.9599
AAED1	144.4324	-1.3208	0.2853	0	0
AAGAB	980.6768	-0.2482	0.1187	0.0356	0.0569
AAK1	273.9605	-1.7447	0.221	0	0
AAMDC	77.467	1.0536	0.3936	0.0045	0.0082
AAMP	3482.5783	0.8131	0.0688	0	0
AANAT	0.8484	0.184	1.2232	0.6322	NA
AAR2	361.1544	-2.4023	0.2003	0	0
AARS	2627.7465	-0.065	0.076	0.3914	0.4767
AARS2	855.6221	0.1128	0.1258	0.3671	0.4531
AARSD1	488.177	0.6883	0.1535	0	0
AASDH	89.3611	-1.7808	0.3713	0	0
AASDHPPT	1871.9433	0.7459	0.0883	0	0
AASS	369.0564	0.3512	0.181	0.0496	0.0772
AATF	1347.7729	-0.5905	0.1041	0	0
AATK	6.602	0.3024	0.9144	0.6268	0.7001
ABAT	16.7943	0.6024	0.6931	0.2914	0.3729
ABCA1	70.1611	-0.3321	0.3784	0.3547	0.4405
ABCA11P	72.007	-0.6654	0.3781	0.0634	0.0966
ABCA12	5.8529	0.1243	0.936	0.8409	0.8818
ABCA17P	4.0569	1.5937	1.2064	0.0067	0.0118
ABCA2	1646.7831	0.9993	0.0996	0	0
ABCA3	654.0041	1.2828	0.1361	0	0
ABCA4	124.2472	0.6608	0.2928	0.0199	0.033
ABCA5	14.674	-4e-04	0.7429	0.9994	0.9997
ABCA7	165.1891	0.6822	0.2801	0.0122	0.0209
ABCB1	12.6016	-0.0634	0.7463	0.9147	0.9383
ABCB10	814.8093	0.636	0.1294	0	0
ABCB4	0.187	-0.0361	1.2501	0.9081	NA
ABCB5	0.2102	-0.0504	1.25	0.8722	NA
ABCB6	663.43	-0.4217	0.1369	0.0019	0.0037
ABCB7	321.9741	0.7428	0.1946	1e-04	2e-04
ABCB8	821.6289	1.2289	0.1299	0	0
ABCB9	93.6042	-0.2617	0.3397	0.4217	0.5081
ABCC1	2164.3376	0.3473	0.0816	0	0
ABCC10	276.0949	-0.6794	0.2133	0.0012	0.0023
ABCC11	0.5233	0.0575	1.2454	0.8602	NA
ABCC2	16.9329	0.3523	0.6746	0.5306	0.6131
ABCC3	141.7844	0.907	0.2963	0.0016	0.003
ABCC4	789.284	0.0302	0.1241	0.8066	0.8529
ABCC5	542.0833	-0.1074	0.1663	0.5144	0.597
ABCC6	21.8661	0.8132	0.6419	0.1359	0.1917
ABCC6P1	1.6061	-0.323	1.1715	0.4999	0.5838
ABCC6P2	6.1359	0.3942	0.9816	0.5208	0.6034
ABCC8	0.3797	-0.1048	1.2488	0.7422	NA
ABCD1	255.1047	0.9614	0.2195	0	0
ABCD3	1334.3905	0.0838	0.0983	0.3927	0.4779
ABCD4	116.3617	-0.3696	0.3054	0.2104	0.2814
ABCE1	3490.1147	-0.153	0.0856	0.073	0.1099
ABCF1	2502.1098	-0.494	0.0807	0	0
ABCF2	2320.8339	0.1296	0.0857	0.1296	0.1839
ABCF3	444.0526	-2.1874	0.181	0	0
ABCG1	0.3799	-0.1049	1.2488	0.7421	NA
ABCG2	91.3036	0.8012	0.339	0.0136	0.0232
ABHD1	0.5241	0.0572	1.2453	0.8609	NA
ABHD10	246.7133	-2.4906	0.2443	0	0
ABHD11	610.8268	0.6927	0.1523	0	0
ABHD12	2076.7768	1.2182	0.0834	0	0
ABHD12B	4.7176	-0.6173	0.9941	0.3159	0.3998
ABHD13	360.4988	-0.5131	0.1805	0.004	0.0073
ABHD14A	187.6384	1.3246	0.2559	0	0
ABHD14B	349.7127	0.7039	0.1792	1e-04	2e-04
ABHD15	186.5812	-1.267	0.2519	0	0
ABHD16A	793.1335	0.9152	0.1353	0	0
ABHD16B	161.5323	0.838	0.259	9e-04	0.0018
ABHD17A	1525.6792	0.8942	0.0944	0	0
ABHD17B	727.6282	1.5035	0.142	0	0
ABHD17C	302.2407	0.4084	0.1968	0.0354	0.0566
ABHD2	1013.2062	-0.6309	0.1173	0	0
ABHD3	628.5298	0.6775	0.139	0	0
ABHD4	252.4289	-1.2766	0.2198	0	0
ABHD5	262.0108	-1.5161	0.2254	0	0
ABHD6	58.9053	-3.2213	0.5546	0	0
ABHD8	317.7168	-0.5634	0.2208	0.0094	0.0164
ABI1	507.5121	-1.934	0.1645	0	0
ABI2	1036.9628	-0.9645	0.1143	0	0
ABI3BP	4.8866	1.0551	1.0264	0.0899	0.1326
ABL1	1404.1605	-2.1116	0.1055	0	0
ABL2	343.7239	-0.8379	0.2113	1e-04	1e-04
ABLIM1	2681.6216	-0.1023	0.0761	0.1778	0.2432
ABLIM2	2.4172	0.0626	1.1324	0.9038	0.9297
ABR	1373.964	0.4092	0.1081	1e-04	3e-04
ABRA	0.1898	-0.0377	1.2501	0.9042	NA
ABRACL	274.5	0.7732	0.2042	1e-04	3e-04
ABT1	954.243	0.5018	0.1172	0	0
ABTB1	136.9735	-0.9502	0.3128	0.0016	0.0031
ABTB2	440.7782	-2.3877	0.1828	0	0
AC002116.7	8.1883	0.6511	0.866	0.2961	0.3782
AC002454.1	0.1804	-0.0353	1.2501	0.9101	NA
AC002480.3	32.5535	-1.8467	0.6038	4e-04	9e-04
AC003102.3	0.7594	-0.211	1.2386	0.5485	NA
AC003665.1	16.0401	0.6421	0.6903	0.2597	0.3376
AC004893.11	40.1215	-0.601	0.4893	0.1786	0.2442
AC005592.2	1.8076	-0.3972	1.1601	0.4246	0.5106
AC005594.3	3.937	0.829	1.0679	0.1645	0.2269
AC006272.1	1.006	0.3859	1.2309	0.317	NA
AC007038.7	0.38	-0.1049	1.2488	0.742	NA
AC007040.7	6.0577	-1.2623	1.1082	0.0365	0.0583
AC007099.1	0.682	0.2462	1.2453	0.4666	NA
AC007163.6	3.6716	0.3895	1.2582	0.2311	0.3053
AC007246.3	24.5549	1.0969	0.5989	0.0351	0.0562
AC007551.3	0.9208	-0.3234	1.2174	0.4254	NA
AC007773.2	6.0749	-0.2807	0.9353	0.6509	0.7222
AC009299.3	61.5805	0.0234	0.3998	0.9505	0.9651
AC009473.1	0.378	-0.1042	1.2488	0.7435	NA
AC009501.4	6.4062	-0.2211	0.9008	0.722	0.7843
AC009948.5	44.5751	-1.8285	0.5335	1e-04	3e-04
AC010226.4	18.6785	2.2293	0.7691	3e-04	6e-04
AC011747.7	9.3566	0.7767	0.8288	0.209	0.2798
AC012314.8	59.7131	3.582	0.5098	0	0
AC016629.8	18.9631	1.0791	0.6929	0.0591	0.0908
AC016995.3	0.1804	-0.0353	1.2501	0.9101	NA
AC018470.4	0.3338	0.1444	1.2516	0.6445	NA
AC022007.5	3.5917	-0.4483	1.037	0.452	0.5372
AC024592.9	0.7201	-0.1973	1.2407	0.568	NA
AC058791.1	1.9679	-0.2045	1.1313	0.695	0.7606
AC072062.1	6.7853	-0.8873	0.9618	0.158	0.2192
AC074138.3	3.0436	-0.3077	1.0552	0.5979	0.6742
AC074286.1	2.1264	-0.0246	1.119	0.9631	0.9728
AC074289.1	3.1256	0.0866	1.0514	0.8817	0.9119
AC079145.4	1.823	-0.3975	1.1591	0.4254	0.5114
AC091729.9	21.6733	-1.0071	0.6425	0.065	0.0988
AC092295.7	3.7906	0.4532	1.0163	0.4535	0.5388
AC093391.2	1.2258	-0.1929	1.186	0.6693	NA
AC093690.1	1.4326	-0.0231	1.1639	0.9616	0.9718
AC095067.1	2.227	0.3513	1.1277	0.5076	0.5911
AC097662.2	0.7501	-0.247	1.2281	0.5137	NA
AC104134.2	1.9293	0.2599	1.1382	0.6146	0.6891
AC104653.1	2.0542	0.1888	1.1288	0.7186	0.7814
AC104655.2	0.1898	-0.0377	1.2501	0.9042	NA
AC105053.3	0.5235	0.0574	1.2453	0.8604	NA
AC107622.1	0.3797	-0.1048	1.2488	0.7422	NA
AC109828.1	0.3338	0.1444	1.2516	0.6445	NA
AC137932.6	1.7296	0.3189	1.1722	0.5043	0.5879
AC144449.1	86.5713	6.8167	1.3992	0	0
AC147651.4	0.522	0.0609	1.2455	0.8518	NA
AC159540.1	0.1932	-0.0414	1.2501	0.8946	NA
AC159540.1-2	5.9657	0.0288	0.9499	0.9627	0.9726
AC226118.1	0.18	-0.0351	1.2501	0.9106	NA
ACAA1	718.2645	1.0897	0.1352	0	0
ACAA2	3911.229	0.9204	0.0711	0	0
ACACA	2417.8735	0.3754	0.0844	0	0
ACACB	46.6608	-0.1702	0.4552	0.6862	0.7527
ACAD10	240.2252	0.6754	0.2143	0.0013	0.0026
ACAD11	214.7551	0.7894	0.2252	4e-04	7e-04
ACAD8	146.2278	-0.7897	0.2806	0.0038	0.0069
ACAD9	1425.282	1.0428	0.0986	0	0
ACADM	1380.5198	0.8147	0.1016	0	0
ACADS	205.2215	0.5521	0.2324	0.0154	0.026
ACADSB	475.6176	0.6815	0.1574	0	0
ACADVL	4251.3511	1.2337	0.0653	0	0
ACAN	0.8747	-0.0702	1.2189	0.8568	NA
ACAP1	1.912	0.596	1.1724	0.2309	0.3051
ACAP2	645.9386	-2.5961	0.1756	0	0
ACAP3	305.4654	-0.0575	0.1914	0.7608	0.8166
ACAT1	2028.9134	1.3121	0.0857	0	0
ACAT2	961.4053	0.606	0.1155	0	0
ACBD3	547.956	-1.778	0.1574	0	0
ACBD4	60.0004	-1.3886	0.4401	7e-04	0.0013
ACBD5	354.0292	-1.006	0.1895	0	0
ACBD6	701.471	0.1146	0.1335	0.3874	0.4726
ACBD7	88.0547	-0.5832	0.349	0.0804	0.1199
ACCS	19.7912	-0.5143	0.6731	0.3595	0.4456
ACD	324.1069	-1.3357	0.1975	0	0
ACE	2.5834	0.5174	1.0893	0.3631	0.4492
ACE2	146.3062	1.02	0.2996	4e-04	9e-04
ACER2	27.2455	-0.9525	0.5853	0.0629	0.0959
ACER3	287.0403	-0.3629	0.1994	0.0648	0.0985
ACHE	57.6673	1.0607	0.4204	0.007	0.0123
ACIN1	2994.4713	-0.3225	0.073	0	0
ACKR2	13.7069	-0.3079	0.7406	0.6019	0.6777
ACKR4	1.5469	0.1636	1.1399	0.7491	0.8072
ACLY	6065.1714	0.6055	0.0605	0	0
ACN9	212.7394	0.4079	0.2293	0.0698	0.1056
ACO1	1095.7118	0.6705	0.1105	0	0
ACO2	3754.2788	1.2043	0.0775	0	0
ACOT1	59.8809	0.4456	0.4085	0.2457	0.322
ACOT11	4.1509	-0.2703	0.9966	0.6566	0.7271
ACOT13	392.6767	0.4058	0.1762	0.0198	0.0329
ACOT2	379.561	0.687	0.1749	1e-04	2e-04
ACOT4	33.1457	-0.196	0.5267	0.6791	0.7468
ACOT6	0.1885	-0.0369	1.2501	0.906	NA
ACOT7	2764.8813	1.1389	0.0775	0	0
ACOT8	216.008	1.0231	0.2278	0	0
ACOT9	522.1357	0.1415	0.151	0.3446	0.4302
ACOX1	416.8148	-0.2523	0.167	0.1269	0.1805
ACOX2	95.6234	0.1544	0.3342	0.6303	0.7036
ACOX3	237.712	0.5788	0.217	0.0067	0.0118
ACOXL	1.0081	0.4509	1.2206	0.2747	NA
ACP1	1482.1412	0.19	0.1002	0.0569	0.0876
ACP2	754.1819	0.7716	0.1297	0	0
ACP5	0.6945	-0.0094	1.2309	0.9793	NA
ACP6	144.9464	0.3678	0.2895	0.1902	0.258
ACPL2	287.3537	-0.1677	0.197	0.3882	0.4735
ACPP	3.3426	0.3748	1.0309	0.5301	0.6126
ACR	0.19	-0.0378	1.2501	0.9039	NA
ACRC	6.5602	-0.0595	0.9235	0.9235	0.9452
ACRV1	0.1793	-0.0349	1.2501	0.9113	NA
ACSBG1	2.7837	0.1648	1.0951	0.766	0.8207
ACSBG2	0.8367	0.1833	1.2237	0.6325	NA
ACSF2	113.7283	0.8169	0.3051	0.0056	0.01
ACSF3	328.5986	-0.0898	0.1892	0.6305	0.7037
ACSL1	357.6459	-0.2101	0.2053	0.2986	0.3808
ACSL3	1079.2097	-0.4845	0.1162	0	1e-04
ACSL4	195.8791	-0.5696	0.2491	0.0193	0.0322
ACSL5	17.9457	1.9746	0.745	0.001	0.002
ACSL6	0.1898	-0.0377	1.2501	0.9042	NA
ACSM3	96.0446	0.3684	0.3372	0.2546	0.3319
ACSS1	108.2479	-1.1096	0.328	4e-04	9e-04
ACSS2	430.7977	0.5104	0.1638	0.0017	0.0032
ACTA1	3.2448	0.3743	1.0828	0.5099	0.5932
ACTA2	409.1785	1.4272	0.1751	0	0
ACTB	329023.3008	1.6247	0.0518	0	0
ACTBL2	0.3338	0.1444	1.2516	0.6445	NA
ACTC1	92.479	0.8695	0.3418	0.0079	0.0138
ACTG1	73361.5575	1.1866	0.0534	0	0
ACTG1P4	0.1893	-0.0374	1.2501	0.905	NA
ACTG2	177.8714	1.4622	0.2507	0	0
ACTL10	20.4953	-0.5072	0.6524	0.3571	0.443
ACTL6A	1409.5196	0.4216	0.0976	0	0
ACTL7A	1.0253	0.3932	1.2303	0.3108	NA
ACTL7B	0.3418	0.1456	1.2516	0.6419	NA
ACTL8	6.1892	0.5678	0.9339	0.363	0.4491
ACTN1	13761.5071	0.7965	0.0656	0	0
ACTN1-AS1	0.3303	0.1436	1.2516	0.6463	NA
ACTN4	35796.9434	1.1426	0.0515	0	0
ACTR10	833.0001	1.0517	0.1232	0	0
ACTR1A	1634.8831	-0.2404	0.0925	0.0092	0.016
ACTR1B	1537.9742	0.8792	0.1022	0	0
ACTR2	8527.7078	0.9659	0.0574	0	0
ACTR3	7574.8653	0.2049	0.0705	0.0036	0.0066
ACTR3B	269.326	-0.399	0.2043	0.0474	0.0742
ACTR3C	53.2346	0.9012	0.4385	0.0271	0.0441
ACTR5	101.8067	-0.588	0.3795	0.1021	0.1485
ACTR6	175.8469	-0.4088	0.2541	0.0995	0.1452
ACTR8	247.7234	-2.8453	0.2529	0	0
ACTRT3	84.2804	-0.3513	0.366	0.3131	0.3967
ACVR1	77.9325	-1.3134	0.3784	2e-04	5e-04
ACVR1B	374.4993	-1.9859	0.1934	0	0
ACVR1C	1.291	-0.4606	1.2037	0.2975	NA
ACVR2A	71.0673	-2.9991	0.4625	0	0
ACVR2B	241.8693	-1.3506	0.2295	0	0
ACVR2B-AS1	15.8752	1.8742	0.7664	0.0021	0.0039
ACVRL1	20.7567	-0.614	0.6494	0.2636	0.3421
ACY1	618.5879	1.3119	0.1395	0	0
ACY3	3.431	0.597	1.0519	0.3148	0.3984
ACYP1	63.5419	0.0816	0.3997	0.8285	0.8712
ACYP2	76.8967	1.4443	0.3729	0	1e-04
AD000090.2	107.5848	0.9985	0.3161	0.001	0.002
ADA	219.697	1.1125	0.2267	0	0
ADAD2	0.1804	-0.0353	1.2501	0.9101	NA
ADAL	66.727	-0.8237	0.3996	0.0286	0.0465
ADAM10	8367.4369	0.7459	0.0571	0	0
ADAM11	162.4246	1.3905	0.2604	0	0
ADAM15	4811.7045	1.4549	0.063	0	0
ADAM17	1126.4585	1.002	0.1088	0	0
ADAM19	5.828	0.0521	0.9228	0.9331	0.9528
ADAM1A	35.8432	0.0823	0.5144	0.8596	0.8962
ADAM20	2.717	1.1449	1.197	0.0325	0.0523
ADAM20P1	4.8828	1.3305	1.1485	0.0239	0.0392
ADAM21	0.6835	0.2469	1.2453	0.4657	NA
ADAM22	354.2994	1.417	0.1838	0	0
ADAM23	1.8917	0.2724	1.1373	0.5986	0.6749
ADAM28	2.9756	0.4541	1.0635	0.4358	0.5214
ADAM32	0.8335	0.172	1.2124	0.6715	NA
ADAM33	2.7124	0.7017	1.1384	0.1946	0.2632
ADAM8	4.2062	0.5446	1.0378	0.3628	0.449
ADAM9	10839.2707	1.4304	0.0595	0	0
ADAMTS1	4361.8855	2.3158	0.0894	0	0
ADAMTS10	8.4779	0.5259	0.8374	0.3947	0.4801
ADAMTS12	1.8825	0.5936	1.1697	0.2355	0.3103
ADAMTS13	21.2756	1.6866	0.6605	0.0025	0.0046
ADAMTS14	0.19	-0.0378	1.2501	0.9039	NA
ADAMTS15	1330.9864	-1.3277	0.1235	0	0
ADAMTS16	9.1467	0.0463	0.8234	0.9399	0.9578
ADAMTS17	87.3674	1.6304	0.3594	0	0
ADAMTS18	0.919	0.2174	1.2197	0.5807	NA
ADAMTS19	0.1898	-0.0377	1.2501	0.9042	NA
ADAMTS2	1.2714	0.5012	1.2237	0.2254	NA
ADAMTS3	8.3151	0.9344	0.8829	0.1373	0.1936
ADAMTS4	1.8027	-0.0699	1.1395	0.8911	0.9193
ADAMTS5	4.5138	0.414	0.984	0.4999	0.5838
ADAMTS7	69.0392	1.5405	0.3931	0	1e-04
ADAMTS7P1	0.3418	0.1456	1.2516	0.6419	NA
ADAMTS8	510.6119	1.4016	0.1594	0	0
ADAMTS9	371.2969	-0.7561	0.1778	0	0
ADAMTS9-AS2	0.3338	0.1444	1.2516	0.6445	NA
ADAMTSL2	0.3791	-0.1046	1.2488	0.7427	NA
ADAMTSL3	371.3099	1.1449	0.1769	0	0
ADAMTSL4	82.2341	1.3312	0.3843	2e-04	5e-04
ADAMTSL4-AS1	1.1801	0.3017	1.207	0.4758	NA
ADAMTSL5	174.587	0.2417	0.2515	0.3253	0.4096
ADAP1	285.1725	0.4692	0.2018	0.0183	0.0305
ADAP2	106.7368	0.3427	0.312	0.255	0.3324
ADAR	4564.1276	-0.1944	0.0642	0.0024	0.0045
ADARB1	180.2428	-0.2712	0.2497	0.2667	0.3456
ADAT1	206.878	-1.5217	0.2515	0	0
ADAT2	100.8965	-1.6186	0.3655	0	0
ADAT3	89.6392	-1.5204	0.3612	0	0
ADC	5.0043	-0.3592	0.9684	0.56	0.6407
ADCK1	161.1242	0.329	0.2716	0.2134	0.2849
ADCK2	345.2858	-0.8847	0.1851	0	0
ADCK3	250.7786	-1.6498	0.2408	0	0
ADCK4	367.0725	-0.4441	0.1766	0.011	0.0189
ADCK5	168.6823	0.0295	0.2532	0.9052	0.9309
ADCY1	24.7827	1	0.5942	0.0534	0.0826
ADCY10	0.416	-0.1177	1.2489	0.7121	NA
ADCY10P1	2.1167	0.1896	1.1263	0.7188	0.7815
ADCY3	1960.9995	0.6831	0.0893	0	0
ADCY5	95.2498	0.6224	0.3652	0.0733	0.1103
ADCY6	1976.6494	-1.0458	0.0868	0	0
ADCY7	870.3025	-0.096	0.1257	0.4424	0.5281
ADCY9	830.642	0.1694	0.1318	0.1961	0.2648
ADCYAP1R1	0.7409	-0.2461	1.2278	0.5157	NA
ADD1	2545.3331	-0.1373	0.0773	0.075	0.1126
ADD2	22.1652	0.3918	0.6237	0.4641	0.5492
ADD3	917.9121	0.5778	0.1162	0	0
ADD3-AS1	0.5623	-0.1679	1.2406	0.6252	NA
ADH1C	0.5695	-0.1449	1.2489	0.6513	NA
ADH5	2352.2005	0.3953	0.0787	0	0
ADH6	0.3699	-0.1024	1.2488	0.7479	NA
ADHFE1	0.5605	-0.1668	1.2407	0.6271	NA
ADI1	3339.4759	1.2089	0.0699	0	0
ADIPOR1	1676.3965	1.015	0.0934	0	0
ADIPOR2	824.7212	-2.1217	0.1348	0	0
ADIRF	10.4184	1.3964	0.848	0.0266	0.0434
ADK	782.7805	1.1878	0.1347	0	0
ADM	1452.9885	1.3587	0.1231	0	0
ADM2	52.1074	-2.2348	0.5021	0	0
ADM5	68.3032	0.8014	0.396	0.0318	0.0513
ADNP	2034.1491	-0.575	0.108	0	0
ADNP2	1174.4501	0.2636	0.1039	0.0109	0.0187
ADO	1667.3308	1.9529	0.0961	0	0
ADORA1	437.8409	-1.7766	0.185	0	0
ADORA2A	6.8545	-0.3938	1.2581	0.2272	0.3008
ADORA2A-AS1	0.9983	0.3825	1.2312	0.3202	NA
ADORA2B	59.7955	-1.0501	0.4238	0.008	0.014
ADORA3	0.794	0.2984	1.2402	0.4018	NA
ADPGK	1972.9783	1.2636	0.0855	0	0
ADPGK-AS1	3.2747	0.5699	1.1187	0.2994	0.3817
ADPRH	0.5402	-0.14	1.2488	0.6623	NA
ADPRHL1	78.6458	0.901	0.3657	0.0096	0.0167
ADPRHL2	322.8626	-2.9241	0.2274	0	0
ADPRM	19.1676	-0.8118	0.6686	0.1467	0.2052
ADRA1B	41.78	-0.2329	0.4946	0.6055	0.681
ADRA2A	1.3708	0.2327	1.1737	0.6217	NA
ADRA2B	0.5139	0.0592	1.2461	0.8553	NA
ADRA2C	57.7623	1.0911	0.4253	0.006	0.0107
ADRB2	6.7097	0.0085	0.8824	0.989	0.992
ADRBK1	1444.7517	-0.3189	0.0957	8e-04	0.0016
ADRBK2	133.3824	-0.3201	0.2994	0.2694	0.3484
ADRM1	2220.3298	-0.5212	0.0883	0	0
ADSL	2841.1574	0.4319	0.0774	0	0
ADSS	1113.4118	-0.7099	0.1131	0	0
ADSSL1	5.2089	0.3774	0.9436	0.543	0.6247
AEBP1	1716.0505	1.7411	0.0961	0	0
AEBP2	447.2212	-0.6903	0.1669	0	1e-04
AEN	678.3745	-2.3683	0.1583	0	0
AES	3339.1238	1.3391	0.0708	0	0
AFAP1	432.5237	-1.5017	0.2012	0	0
AFAP1-AS1	6.0012	1.0704	0.9749	0.0905	0.1332
AFAP1L1	456.5993	-0.3866	0.1686	0.0206	0.0341
AFAP1L2	871.0201	-0.8121	0.1261	0	0
AFF1	531.9488	-2.7404	0.178	0	0
AFF2	23.8134	-0.4187	0.6026	0.4232	0.5094
AFF4	1153.1342	-1.9305	0.1219	0	0
AFG3L1P	124.0861	-2.5328	0.3491	0	0
AFG3L2	1563.7051	-1.1086	0.0982	0	0
AFMID	112.9472	-0.7039	0.3126	0.0196	0.0325
AFTPH	307.6955	-1.971	0.2107	0	0
AGA	222.036	1.5684	0.2372	0	0
AGAP1	795.7708	0.4366	0.1245	4e-04	9e-04
AGAP1-IT1	2.69	-0.2082	1.0687	0.7166	0.7796
AGAP11	10.5426	-0.3882	0.8248	0.5276	0.6102
AGAP2	65.9988	-0.692	0.394	0.0627	0.0957
AGAP2-AS1	143.0226	0.5084	0.2805	0.0621	0.0948
AGAP3	1930.075	-0.1558	0.086	0.0692	0.1048
AGAP4	55.0013	-1.3114	0.4986	0.0038	0.0069
AGAP5	19.1885	-2.4411	1.1627	3e-04	6e-04
AGAP6	180.2428	-0.005	0.2467	0.9834	0.9879
AGAP7	5.178	-1.1411	1.1167	0.0533	0.0825
AGAP9	63.6527	-0.6986	0.4109	0.0701	0.106
AGBL2	0.3532	0.15	1.2517	0.6319	NA
AGBL3	5.656	0.5265	0.9324	0.3985	0.484
AGBL5	1159.9966	1.1256	0.1075	0	0
AGER	13.2849	-1.2458	0.8219	0.045	0.0707
AGFG1	857.4469	-2.1677	0.1339	0	0
AGFG2	130.7788	-2.8187	0.3465	0	0
AGGF1	524.3738	-0.7827	0.153	0	0
AGK	486.6695	-0.5543	0.1689	9e-04	0.0018
AGL	287.9449	-0.2217	0.2005	0.2618	0.3401
AGMAT	242.2593	1.0636	0.221	0	0
AGMO	8.1465	0.8322	0.8614	0.1828	0.2491
AGO1	887.3936	-0.1392	0.1231	0.2553	0.3327
AGO2	472.712	-0.4135	0.157	0.0079	0.0138
AGO3	130.3287	-0.5677	0.2936	0.0459	0.0721
AGO4	84.9418	-0.8695	0.3545	0.0101	0.0176
AGPAT1	2038.6586	0.789	0.0883	0	0
AGPAT2	772.659	0.745	0.1279	0	0
AGPAT3	1628.365	0.5158	0.1085	0	0
AGPAT4	175.2463	-1.3481	0.2631	0	0
AGPAT4-IT1	1.2079	0.0395	1.1941	0.9277	NA
AGPAT5	1452.563	-0.5026	0.1011	0	0
AGPAT6	976.7297	-1.1401	0.1243	0	0
AGPAT9	524.3897	-0.4944	0.1638	0.0023	0.0043
AGPS	1177.8543	0.2492	0.1109	0.024	0.0394
AGR2	1250.316	1.3019	0.1211	0	0
AGR3	5.245	0.3768	0.9417	0.5438	0.6254
AGRN	27598.4429	1.2262	0.0448	0	0
AGT	13.3844	1.1446	0.7869	0.0606	0.0928
AGTPBP1	416.5271	-0.0099	0.1661	0.9519	0.9662
AGTR1	11.1284	-1.7317	0.939	0.0078	0.0138
AGTRAP	681.0355	1.0017	0.1335	0	0
AHCTF1	1541.385	-1.9753	0.1028	0	0
AHCTF1P1	4.8319	-1.5326	1.1714	0.0103	0.0178
AHCY	9114.6077	1.2097	0.0554	0	0
AHCYL1	3983.2624	0.7825	0.0664	0	0
AHCYL2	447.363	0.5016	0.1601	0.0016	0.003
AHDC1	395.6835	-2.0523	0.2066	0	0
AHI1	251.6432	-0.0773	0.2158	0.7157	0.7789
AHNAK	20612.4984	0.915	0.0653	0	0
AHNAK2	276.5655	0.4754	0.2144	0.0242	0.0396
AHR	1099.4173	-0.3611	0.1287	0.0048	0.0086
AHRR	164.42	-1.6783	0.273	0	0
AHSA1	5032.0085	0.6588	0.0621	0	0
AHSA2	195.6477	-1.8107	0.25	0	0
AHSG	4.1624	0.547	1.0003	0.3715	0.4567
AICDA	0.3336	0.1444	1.2516	0.6446	NA
AIDA	1844.3748	0.6342	0.0893	0	0
AIF1L	932.6772	0.8014	0.125	0	0
AIFM1	1623.0555	0.8926	0.0927	0	0
AIFM2	21.8664	0.5025	0.6311	0.3514	0.4371
AIFM3	0.8528	0.1793	1.2227	0.6416	NA
AIG1	305.996	1.2608	0.206	0	0
AIM1	3.4575	-0.8147	1.1276	0.1445	0.2024
AIM1L	230.6701	-0.0127	0.2179	0.9527	0.9668
AIMP1	959.6964	0.0929	0.1152	0.4179	0.5043
AIMP2	865.5937	-0.3314	0.1252	0.0078	0.0137
AIP	807.3714	0.5583	0.1264	0	0
AIRN	0.675	0.2859	1.2368	0.4303	NA
AJUBA	2513.1276	-0.5426	0.0957	0	0
AK1	1125.1964	1.4038	0.1069	0	0
AK2	3573.248	0.8223	0.0755	0	0
AK3	901.3951	0.5228	0.1202	0	0
AK4	64.5533	-0.3694	0.394	0.3208	0.4049
AK5	1.1957	0.3269	1.1935	0.4647	NA
AK6	272.6942	-2.7667	0.2395	0	0
AK7	40.4641	0.1539	0.4796	0.7264	0.7883
AK8	1.0131	0.13	1.1949	0.7653	NA
AK9	52.3412	0.6919	0.431	0.0851	0.1263
AKAP1	659.3744	-1.8858	0.1498	0	0
AKAP10	283.9757	-1.6968	0.5048	2e-04	4e-04
AKAP11	341.4221	-3.1378	0.2239	0	0
AKAP12	9849.7401	0.566	0.0551	0	0
AKAP13	769.2894	-0.9966	0.1306	0	0
AKAP17A	2000.6792	1.8681	0.0868	0	0
AKAP2	1268.3532	1.2033	0.1262	0	0
AKAP3	4.8831	-0.3032	0.9585	0.6234	0.6971
AKAP5	1219.5285	1.8947	0.1259	0	0
AKAP6	2.0047	-0.4538	1.1537	0.3721	0.4571
AKAP7	34.2967	-0.4633	0.5232	0.3255	0.4098
AKAP8	650.6607	-0.6656	0.1381	0	0
AKAP8L	431.9439	-1.2214	0.1807	0	0
AKAP9	321.8016	-1.415	0.2009	0	0
AKIP1	286.329	0.1385	0.1968	0.4754	0.5605
AKIRIN1	924.9926	-2.741	0.1362	0	0
AKIRIN2	564.9297	-0.1137	0.1478	0.4379	0.5235
AKNA	108.417	-2.1986	0.3526	0	0
AKR1A1	1542.7718	0.9557	0.0941	0	0
AKR1B1	2387.3086	1.214	0.0793	0	0
AKR1C1	1101.5307	0.9406	0.1269	0	0
AKR1C2	140.2326	0.6851	0.3095	0.0219	0.0361
