Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Gene Expression (GO:0010467)	28/381	9.078042055101727E-19	1.0893650466122074E-15	0	0	11.214299964090491	465.8785592794006	RPL4;RPL30;RPL3;RPLP0;HNRNPU;LMF2;MRPL55;HSPD1;RPL7A;RPS17;EXOSC9;MRPL9;CIAO2B;EXOSC3;RPL18;RPS10;RBM39;ALYREF;DHPS;RPL13A;RPS3A;HNRNPL;RPS25;MRPL51;NACA;HNRNPH1;HNRNPD;RNPS1
Macromolecule Biosynthetic Process (GO:0009059)	20/189	1.0204560757078654E-16	6.122736454247192E-14	0	0	15.98422090729783	588.5567855030101	RPL4;RPL30;RPL3;RPLP0;DHPS;RPL13A;RPS3A;INHBA;EEF2;MRPL55;RPS25;RPL7A;RPS17;MRPL51;NACA;PTRH2;MRPL9;RPL18;RPS10;EIF4G2
RNA Processing (GO:0006396)	23/290	2.775504118017107E-16	1.1102016472068428E-13	0	0	11.814976177737012	423.2186979083799	INTS11;RBM39;SF3B2;DDX47;NOP2;WDR74;HNRNPU;PRPF8;TBRG4;RRP7A;HNRNPL;RPS25;RPS17;EMG1;HNRNPH1;KHSRP;PES1;EXOSC9;HNRNPD;DHX15;RNPS1;SNRPA1;EXOSC3
Translation (GO:0006412)	18/232	8.33889963608079E-13	2.501669890824237E-10	0	0	11.186362518445646	311.1226644795521	RPL4;RPL30;RPL3;RPLP0;DHPS;RPL13A;RPS3A;EEF2;MRPL55;RPS25;RPL7A;RPS17;MRPL51;NACA;RACK1;MRPL9;RPL18;RPS10
Cytoplasmic Translation (GO:0002181)	13/101	2.254393621911604E-12	5.41054469258785E-10	0	0	19.13962072958888	513.2890298605262	RPL4;EIF4A1;RPL30;RPL3;RPLP0;RPL13A;RPS3A;RPS25;RPL7A;RPS17;RACK1;RPL18;RPS10
rRNA Metabolic Process (GO:0016072)	12/98	2.965741693492815E-11	5.93148338698563E-9	0	0	17.96555784515749	435.5086367856771	TRIR;RRP7A;RPS25;RPS17;EMG1;DDX47;EXOSC9;PES1;NOP2;WDR74;SIRT7;EXOSC3
Protein Metabolic Process (GO:0019538)	24/614	2.6319231269739436E-10	4.5118682176696175E-8	0	0	5.527466914325516	121.92561761699176	RPL4;RPL30;RPL3;RPLP0;DHPS;RPL13A;RPS3A;RABGGTB;LMF2;MRPL55;HSPD1;RPS25;RPL7A;RPS17;MRPL51;DPP9;NACA;UBE2S;ATG4B;MRPL9;CIAO2B;RPL18;RPS10;UBE2M
rRNA Processing (GO:0006364)	11/110	1.839130648737278E-9	2.758695973105917E-7	0	0	14.206848357791754	285.75616215963254	RRP7A;RPS25;RPL7A;RPS17;EMG1;DDX47;EXOSC9;PES1;NOP2;WDR74;EXOSC3
Regulation of mRNA Splicing, via Spliceosome (GO:0048024)	10/96	6.877597962768085E-9	8.764436905771284E-7	0	0	14.784156976744185	277.8681768486286	HNRNPL;RBM39;DDX5;DAZAP1;PCBP4;C1QBP;HNRNPU;RNPS1;HNRNPA1;SF1
Ribosome Biogenesis (GO:0042254)	12/157	7.30369742147607E-9	8.764436905771284E-7	0	0	10.62453077258839	199.04936348817927	RRP7A;RPS25;RPS17;EMG1;NOP16;DDX47;EXOSC9;PES1;NOP2;WDR74;RPS3A;EXOSC3
Positive Regulation of Translation (GO:0045727)	10/107	1.9819566124819608E-8	2.162134486343957E-6	0	0	13.100515463917526	232.3585527830487	JMJD4;YTHDF1;DDX3X;PKM;C1QBP;CNBP;HNRNPD;HNRNPU;EEF2;YBX3
RNA Splicing, via Transesterification Reactions With Bulged Adenosine as Nucleophile (GO:0000377)	11/170	1.738843207597608E-7	1.738843207597608E-5	0	0	8.819666943554449	137.27701865149658	DDX5;SF3B2;HNRNPH1;DHX15;HNRNPU;RNPS1;SNRPA1;KCNN4;HNRNPA1;PRPF8;SF1
mRNA Processing (GO:0006397)	12/225	3.860499582607772E-7	3.563538076253328E-5	0	0	7.208415047245499	106.44882068143085	DDX5;SF3B2;HNRNPH1;DHX15;HNRNPU;RNPS1;SNRPA1;KCNN4;HNRNPA1;PRPF8;SF1;TBRG4
Ribonucleoprotein Complex Biogenesis (GO:0022613)	9/116	5.141780824053974E-7	4.407240706331977E-5	0	0	10.616938526731294	153.7406610364497	RRP7A;RPS25;RPS17;EMG1;NOP16;PES1;NOP2;WDR74;RPS3A
mRNA Splicing, via Spliceosome (GO:0000398)	11/210	1.426794511185124E-6	1.1414356089480992E-4	0	0	7.032963559938055	94.66425377431399	DDX5;SF3B2;HNRNPH1;DHX15;HNRNPU;RNPS1;SNRPA1;KCNN4;HNRNPA1;PRPF8;SF1
Regulation of Cytoplasmic Translation (GO:2000765)	5/26	2.0630211128229703E-6	1.5472658346172278E-4	0	0	29.448773448773448	385.5238789991919	PKM;CNBP;HNRNPD;HNRNPU;YBX3
Regulation of RNA Splicing (GO:0043484)	8/104	2.397466325287023E-6	1.69232917079084E-4	0	0	10.459362139917696	135.35563126558728	HNRNPL;RBM39;CDK11A;HNRNPH1;USP22;HNRNPA1;SLC38A2;SF1
Positive Regulation of Cytoplasmic Translation (GO:2000767)	4/15	5.692944430344858E-6	3.6696196391884796E-4	0	0	44.72727272727273	540.1392018903204	PKM;HNRNPD;HNRNPU;YBX3
Positive Regulation of DNA-templated Transcription (GO:0045893)	27/1274	5.81023109538176E-6	3.6696196391884796E-4	0	0	2.904391518665777	35.01502528297215	EIF4A1;INO80E;DDX3X;CTBP2;SHC1;HNRNPU;FOXM1;TRIM28;MEN1;BRD4;USP22;CNBP;DDX56;LIF;RFXANK;INHBA;SIRT7;GTF2F1;SOX10;FOSL1;LBHD1;PKM;PSMC3;NACA;PTRH2;HNRNPD;UBE2V1
RNA Splicing (GO:0008380)	7/92	1.1195070442624312E-5	6.431564579700446E-4	0	0	10.278455431252256	117.17477237951427	SF3B2;DDX47;KHSRP;DHX15;SNRPA1;RNPS1;PRPF8
RNA Biosynthetic Process (GO:0032774)	8/128	1.1255238014475779E-5	6.431564579700446E-4	0	0	8.35761316872428	95.23230201689641	HNRNPL;RBM39;HNRNPH1;EXOSC9;HNRNPD;HNRNPU;RNPS1;EXOSC3
RNA Metabolic Process (GO:0016070)	6/63	1.331266862691501E-5	7.261455614680915E-4	0	0	13.07573812580231	146.79862419117782	KHSRP;EXOSC9;WDR74;HNRNPD;EXOSC3;TBRG4
Maturation of 5.8S rRNA Frm Tricistronic rRNA Trnscpt (GO:0000466)	4/19	1.5753887114889905E-5	8.219419364290384E-4	0	0	32.793574297188755	362.64523010560885	EXOSC9;PES1;EXOSC3;FTSJ3
mRNA Metabolic Process (GO:0016071)	7/101	2.065529853600689E-5	0.0010327649268003446	0	0	9.29023626158465	100.21878305320845	DDX5;SF3B2;EXOSC9;DHX15;EXOSC3;PRPF8;TBRG4
Ribosomal Large Subunit Biogenesis (GO:0042273)	5/45	3.375890272197526E-5	0.0016188604436636958	0	0	15.44621212121212	159.03831473306536	RPL7A;NOP16;PES1;NOP2;WDR74
Maturation of LSU-rRNA (GO:0000470)	4/23	3.507530961271341E-5	0.0016188604436636958	0	0	25.884590995561194	265.5244736462145	RPL7A;PES1;NOP2;FTSJ3
Regulation of mRNA Stability (GO:0043488)	6/80	5.244931442838862E-5	0.002331080641261716	0	0	10.063447593935399	99.18195106428011	YTHDF1;PCBP4;KHSRP;HNRNPU;VIM;TBRG4
Negative Regulation of Phosphorylation (GO:0042326)	5/50	5.6628595922067464E-5	0.0024269398252314625	0	0	13.726599326599327	134.23236638785156	IGFBP3;HNRNPU;INHBA;DYNLL1;MEN1
Regulation of Cell Cycle (GO:0051726)	11/317	6.792747081999363E-5	0.0028107918959997366	0	0	4.549533440210466	43.662191018630686	INO80E;CDK11A;CTBP1;PES1;RACK1;HNRNPU;FOXM1;YY1AP1;EIF4G2;MEN1;TBRG4
Regulation of Alternative mRNA Splicing, via Spliceosome (GO:0000381)	5/55	8.993764652237917E-5	0.0035975058608951668	0	0	12.350909090909092	115.06593465941887	HNRNPL;DDX5;HNRNPU;RNPS1;HNRNPA1
Regulation of Cell Growth (GO:0001558)	9/221	9.480850707076849E-5	0.0036700067253200705	0	0	5.330862533692723	49.38325225712337	CDK11A;DDX3X;DCUN1D5;EXOSC9;RACK1;INHBA;EIF4G2;VGLL4;DCBLD2
Cellular Response to Arsenic-Containing Substance (GO:0071243)	3/13	1.4861830678894285E-4	0.005573186504585357	0	0	36.68083832335329	323.30964954712016	DDX3X;HNRNPA1;SLC38A2
Negative Regulation of mRNA Splicing, via Spliceosome (GO:0048025)	3/15	2.3358327621682276E-4	0.008493937316975373	0	0	30.56437125748503	255.5784136302014	PCBP4;C1QBP;RNPS1
Regulation of Translation (GO:0006417)	8/201	2.718324804803491E-4	0.009594087546365263	0	0	5.177764984328024	42.51113102702763	YTHDF1;DDX3X;HNRNPD;RACK1;RPL13A;EIF3H;EEF2;EIF4G2
Negative Regulation of mRNA Processing (GO:0050686)	3/16	2.857470779365024E-4	0.009797042672108654	0	0	28.211883924458775	230.2203557907797	PCBP4;C1QBP;RNPS1
Positive Regulation of Intracellular Signal Transduction (GO:1902533)	15/649	3.2624186667042413E-4	0.010874728889014139	0	0	3.021522336420067	24.256393139944326	SLC35B2;DDX3X;CTBP2;SHC1;PDPK1;DDX56;SHISA5;LIF;INHBA;PHB2;C1QBP;DHX15;RACK1;UBE2V1;BRD4
Regulation of Primary Metabolic Process (GO:0080090)	6/113	3.525709814227256E-4	0.01143473453262894	0	0	6.948484157738774	55.242245864244545	HNRNPL;CDK11A;HNRNPH1;USP22;ADIPOR1;HNRNPA1
Ribosome Assembly (GO:0042255)	4/42	3.9241204561605853E-4	0.012391959335243953	0	0	12.930247305009512	101.41449152776975	RRP7A;DDX3X;C1QBP;NOP2
Cell Cycle G2/M Phase Transition (GO:0044839)	4/43	4.298950941001417E-4	0.013227541356927438	0	0	12.598084646277417	97.65996599941136	USP22;ENSA;FOXM1;AURKB
rRNA Methylation (GO:0031167)	3/19	4.855271250037139E-4	0.01454419363016841	0	0	22.918787425149702	174.87665992345168	EMG1;NOP2;FTSJ3
RNA Catabolic Process (GO:0006401)	5/79	4.969266156974206E-4	0.01454419363016841	0	0	8.335380835380835	63.40781046522615	TRIR;C1QBP;EXOSC9;HNRNPD;EXOSC3
Protein Neddylation (GO:0045116)	3/20	5.677561034292109E-4	0.01584435637476868	0	0	21.56956674885523	161.20702974026494	DCUN1D5;GPS1;UBE2M
Negative Regulation of RNA Splicing (GO:0033119)	3/20	5.677561034292109E-4	0.01584435637476868	0	0	21.56956674885523	161.20702974026494	PCBP4;C1QBP;RNPS1
Regulation of mRNA Catabolic Process (GO:0061013)	4/47	6.056111729373893E-4	0.01651666835283789	0	0	11.423928271224433	84.64299651545218	YTHDF1;PCBP4;KHSRP;VIM
Ribosomal Small Subunit Biogenesis (GO:0042274)	5/84	6.585440559597842E-4	0.017324831587873096	0	0	7.805907172995781	57.18201012951806	RRP7A;RPS25;RPS17;EMG1;RPS3A
Negative Regulation of DNA-templated Transcription (GO:0045892)	19/1006	6.641185442018021E-4	0.017324831587873096	0	0	2.4785657252896933	18.135789077498274	DDX5;CTBP2;SHC1;CTBP1;CNBP;DDX56;HNRNPU;SIRT7;FOXM1;PHB2;SOX10;AURKB;HNRNPL;DRAP1;TRIM28;NACA;C1QBP;VGLL4;MEN1
Negative Regulation of Extrinsic Apoptotic Signaling Pathway via Death Domain Receptors (GO:1902042)	3/24	9.83889236337715E-4	0.023382657477573045	0	0	17.45765611633875	120.87676262578324	DDX3X;PEA15;GRINA
TRAMP-dependent tRNA Surveillance Pathway (GO:0071038)	2/6	9.937629427968543E-4	0.023382657477573045	0	0	60.788690476190474	420.29372738541406	EXOSC9;EXOSC3
Nuclear Polyadenylation-Dependent rRNA Catabolic Process (GO:0071035)	2/6	9.937629427968543E-4	0.023382657477573045	0	0	60.788690476190474	420.29372738541406	EXOSC9;EXOSC3
Exonucleolytic Trimming to Gen Mat 3'-End of 5.8S rRNA Frm Tricistronic rRNA Trnscpt (GO:0000467)	2/6	9.937629427968543E-4	0.023382657477573045	0	0	60.788690476190474	420.29372738541406	EXOSC9;EXOSC3
White Fat Cell Differentiation (GO:0050872)	2/6	9.937629427968543E-4	0.023382657477573045	0	0	60.788690476190474	420.29372738541406	CTBP2;CTBP1
Positive Regulation of Telomere Maintenance (GO:0032206)	4/55	0.0011002368080187768	0.025390080185048694	0	0	9.628159697613984	65.58923681880651	INO80E;ERCC1;HNRNPD;AURKB
Positive Regulation of Transcription by RNA Polymerase II (GO:0045944)	18/983	0.0013086862315635948	0.028628799539316147	0	0	2.3885464957731117	15.856918912428425	EIF4A1;DDX3X;CTBP2;CNBP;DDX56;LIF;HNRNPU;RFXANK;INHBA;GTF2F1;FOXM1;PKM;PSMC3;NACA;PTRH2;HNRNPD;MEN1;BRD4
U4 snRNA 3'-End Processing (GO:0034475)	2/7	0.001383725311066947	0.028628799539316147	0	0	48.628571428571426	320.1207145509671	EXOSC9;EXOSC3
tRNA Surveillance (GO:0106354)	2/7	0.001383725311066947	0.028628799539316147	0	0	48.628571428571426	320.1207145509671	EXOSC9;EXOSC3
Positive Regulation of Protein K63-linked Ubiquitination (GO:1902523)	2/7	0.001383725311066947	0.028628799539316147	0	0	48.628571428571426	320.1207145509671	DDX3X;UBE2V1
Macropinocytosis (GO:0044351)	2/7	0.001383725311066947	0.028628799539316147	0	0	48.628571428571426	320.1207145509671	RAB34;KCNN4
rRNA Base Methylation (GO:0070475)	2/7	0.001383725311066947	0.028628799539316147	0	0	48.628571428571426	320.1207145509671	EMG1;NOP2
DNA-templated Transcription (GO:0006351)	7/203	0.0015130117529661322	0.03077312039931116	0	0	4.4331726555652935	28.78748525221664	DRAP1;DDX5;DDX56;POLR2E;RNPS1;SIRT7;GTF2F1
R-loop Processing (GO:0062176)	2/8	0.0018349703422235375	0.03646166619765843	0	0	40.5218253968254	255.31695774141764	DDX56;SIRT7
Regulation of Canonical NF-kappaB Signal Transduction (GO:0043122)	8/270	0.0018534680317143033	0.03646166619765843	0	0	3.801149750259165	23.911880505832222	SLC35B2;TRAF4;PDPK1;DDX56;SHISA5;DHX15;UBE2V1;BRD4
Positive Regulation of Cellular Process (GO:0048522)	13/620	0.001956510427456765	0.03786794375722771	0	0	2.703973808749305	16.863583551016962	DDX3X;SHC1;CNBP;NOP2;DHPS;LIF;FOXM1;TBRG4;FOSL1;C1QBP;EXOSC9;P4HB;EIF4G2
Protein Maturation (GO:0051604)	6/158	0.0020218472321753564	0.03851137585095917	0	0	4.88053594351733	30.277594180884893	NAA50;DHPS;ATG4B;CIAO2B;LMF2;HSPD1
Positive Regulation of RNA Biosynthetic Process (GO:1902680)	12/555	0.002258536632986973	0.041769569351721256	0	0	2.7814532484789147	16.94750084707058	LBHD1;INO80E;TRIM28;SHC1;USP22;CNBP;HNRNPD;UBE2V1;INHBA;FOXM1;SOX10;BRD4
Regulation of Cellular Response to Stress (GO:0080135)	5/111	0.0022878736555979823	0.041769569351721256	0	0	5.80989136649514	35.32490889735821	INO80E;USP22;UBE2V1;SIRT7;SLC38A2
Regulation of Extrinsic Apoptotic Signaling Pathway via Death Domain Receptors (GO:1902041)	3/32	0.002297326314344669	0.041769569351721256	0	0	12.636795374767706	76.78128627319138	DDX3X;PEA15;GRINA
rRNA 3'-End Processing (GO:0031125)	2/9	0.0023464719772118853	0.042026363770959134	0	0	34.7312925170068	210.2925013293735	EXOSC9;EXOSC3
Extrinsic Apoptotic Signaling Pathway (GO:0097191)	4/68	0.0024181122206537245	0.04267256859977161	0	0	7.667545180722891	46.195181743080965	DDX3X;DDX47;PDPK1;INHBA
Regulation of Translational Initiation (GO:0006446)	4/69	0.0025506262225334533	0.04435871691362527	0	0	7.549212233549583	45.07948953087197	YTHDF1;DDX3X;EIF3H;EIF4G2
Negative Regulation of Growth (GO:0045926)	5/115	0.002668559903153487	0.04574674119691692	0	0	5.5975206611570245	33.17211826118029	DDX3X;RACK1;INHBA;VGLL4;DCBLD2
CRD-mediated mRNA Stabilization (GO:0070934)	2/10	0.0029172167353110276	0.04668353395430833	0	0	30.388392857142858	177.3808564718844	HNRNPD;HNRNPU
Regulation of Low-Density Lipoprotein Particle Clearance (GO:0010988)	2/10	0.0029172167353110276	0.04668353395430833	0	0	30.388392857142858	177.3808564718844	KHSRP;CNPY2
Pinocytosis (GO:0006907)	2/10	0.0029172167353110276	0.04668353395430833	0	0	30.388392857142858	177.3808564718844	RAB34;KCNN4
Protein K27-linked Ubiquitination (GO:0044314)	2/10	0.0029172167353110276	0.04668353395430833	0	0	30.388392857142858	177.3808564718844	RNF126;UBE2S
Regulation of Transcription by RNA Polymerase II (GO:0006357)	31/2250	0.002917720872144271	0.04668353395430833	0	0	1.8302041557380504	10.68281470533764	EIF4A1;DDX5;DDX3X;CTBP2;CTBP1;HNRNPU;FOXM1;AURKB;ZNF7;PCBP4;KHSRP;C1QBP;MEN1;BRD4;ZNF384;USP22;CNBP;DDX56;LIF;RFXANK;INHBA;SIRT7;GTF2F1;SOX10;DRAP1;FOSL1;PKM;PSMC3;NACA;PTRH2;HNRNPD
Negative Regulation of Extrinsic Apoptotic Signaling Pathway (GO:2001237)	4/72	0.0029779425260531346	0.04702014514820738	0	0	7.215095676824947	41.966767385899054	DDX3X;PSME3;PEA15;GRINA
Negative Regulation of Gene Expression (GO:0010629)	9/363	0.003269097749824839	0.05094697791934814	0	0	3.1700705337403936	18.143078442939505	YTHDF1;DDX3X;PTRH2;EXOSC9;CHMP1A;RACK1;RPL13A;CNPY2;EXOSC3
Negative Regulation of Cell Growth (GO:0030308)	5/121	0.0033228532820624174	0.051120819724037196	0	0	5.306426332288401	30.2834112848385	DDX3X;RACK1;INHBA;VGLL4;DCBLD2
Regulation of mRNA Processing (GO:0050684)	3/37	0.003491992485481316	0.05253634934865678	0	0	10.775801338499472	60.961755492337176	RBM39;CDK11A;SF1
- Reg of Nuclear-Transcribed mRNA Cat Proc, Deadenylation-Dep Decay (GO:1900152)	2/11	0.0035462035810343326	0.05253634934865678	0	0	27.01058201058201	152.3903992701267	HNRNPD;HNRNPU
Protein K29-linked Ubiquitination (GO:0035519)	2/11	0.0035462035810343326	0.05253634934865678	0	0	27.01058201058201	152.3903992701267	RNF126;UBE2S
Protein Localization to Nucleus (GO:0034504)	5/127	0.004085406836262262	0.05978644150627701	0	0	5.043964232488823	27.74348777565618	CTDNEP1;RRP7A;HNRNPU;PHB2;TNPO2
Regulation of Protein K63-linked Ubiquitination (GO:1900044)	2/12	0.004232443790776541	0.060463482725379165	0	0	24.308333333333334	132.84445156798859	DDX3X;UBE2V1
Isotype Switching (GO:0045190)	2/12	0.004232443790776541	0.060463482725379165	0	0	24.308333333333334	132.84445156798859	EXOSC3;HSPD1
G2/M Transition of Mitotic Cell Cycle (GO:0000086)	3/40	0.0043608215344546454	0.06084867257378575	0	0	9.900631170092248	53.81086912826525	USP22;ENSA;FOXM1
Nucleic Acid Catabolic Process (GO:0141188)	3/40	0.0043608215344546454	0.06084867257378575	0	0	9.900631170092248	53.81086912826525	EXOSC9;HNRNPD;EXOSC3
Regulation of DNA Repair (GO:0006282)	5/130	0.004510204332103292	0.06219007177885993	0	0	4.922181818181818	26.586735975299	INO80E;TRIM28;USP22;UBE2V1;SIRT7
Positive Regulation of Apoptotic Process (GO:0043065)	8/313	0.004560605263783061	0.06219007177885993	0	0	3.258287795992714	17.56314848184718	HSPA9;DDX3X;IGFBP3;C1QBP;PTRH2;RACK1;RNPS1;HSPD1
Regulation of Cell Population Proliferation (GO:0042127)	14/767	0.004627141927518686	0.06238843048339802	0	0	2.345013109953349	12.606358752255078	CTBP2;SHC1;CTBP1;IGFBP3;CNBP;NOP2;DHPS;LIF;INHBA;FOXM1;TBRG4;FOSL1;RNF126;MEN1
Nuclear RNA Surveillance (GO:0071027)	2/13	0.004974960823309226	0.06560387898869309	0	0	22.0974025974026	117.18999010349327	EXOSC9;EXOSC3
Positive Regulation of Protein Polyubiquitination (GO:1902916)	2/13	0.004974960823309226	0.06560387898869309	0	0	22.0974025974026	117.18999010349327	DDX3X;UBE2V1
Mitochondrion Organization (GO:0007005)	5/134	0.00512434009974786	0.06683921869236338	0	0	4.768616396523373	25.14850752230199	RHOT2;STOML2;MSTO1;PHB2;HSPD1
Protein Modification Process (GO:0036211)	11/542	0.005466190990282546	0.07053149664880705	0	0	2.5924504613343755	13.504523596633529	CTDNEP1;JMJD4;CDK11A;CTBP1;UBE2S;PDPK1;IGFBP3;ATG4B;RABGGTB;AURKB;UBE2M
Regulation of Telomere Maintenance via Telomerase (GO:0032210)	3/44	0.005706771588890712	0.07285240326243461	0	0	8.932963341609463	46.14859809848903	HNRNPD;HNRNPU;HNRNPA1
miRNA Metabolic Process (GO:0010586)	2/14	0.00577279018576452	0.07291945497807814	0	0	20.254960317460316	104.40621334043071	DDX5;KHSRP
Negative Regulation of Apoptotic Process (GO:0043066)	10/474	0.006119936787201097	0.07649920984001371	0	0	2.689251077586207	13.704970784630941	HSPA9;DDX3X;SHC1;PDPK1;PTRH2;RPS3A;PHB2;TPT1;HSPD1;GRINA
Nuclear-Transcribed mRNA Catabolic Process (GO:0000956)	4/89	0.006344643044336605	0.07849042941447347	0	0	5.767257264351524	29.183154764029396	DDX5;EXOSC9;RNPS1;EXOSC3
Regulation of Intrinsic Apoptotic Signaling Pathway (GO:2001242)	3/46	0.00646292796239671	0.0787126254444287	0	0	8.516641136331987	42.938118125532775	DDX3X;RACK1;P4HB
Maturation of LSU-rRNA Frm Tricistronic rRNA Trnscpt (GO:0000463)	2/15	0.006624979308239415	0.0787126254444287	0	0	18.695970695970697	93.79596552072623	PES1;FTSJ3
rRNA Catabolic Process (GO:0016075)	2/15	0.006624979308239415	0.0787126254444287	0	0	18.695970695970697	93.79596552072623	TRIR;EXOSC9
Regulation of Carbohydrate Metabolic Process (GO:0006109)	2/15	0.006624979308239415	0.0787126254444287	0	0	18.695970695970697	93.79596552072623	PDPK1;ADIPOR1
Positive Regulation of Protein Metabolic Process (GO:0051247)	6/202	0.00671347873015262	0.07898210270767789	0	0	3.7766923842707816	18.89720161389152	YTHDF1;DDX3X;HNRNPD;INHBA;EEF2;VGLL4
Positive Regulation of Cell Population Proliferation (GO:0008284)	10/483	0.006949595896881651	0.08096616578891244	0	0	2.636892177589852	13.102906468143537	FOSL1;SHC1;NACA;CNBP;NOP2;DHPS;LIF;HNRNPU;FOXM1;TBRG4
Positive Regulation of Canonical NF-kappaB Signal Transduction (GO:0043123)	6/204	0.00703295320544381	0.08114946006281319	0	0	3.7381744271988175	18.530686035817727	SLC35B2;DDX56;SHISA5;DHX15;UBE2V1;BRD4
Regulation of Macrophage Differentiation (GO:0045649)	2/16	0.007530587410072287	0.08606385611511186	0	0	17.35969387755102	84.86776296255914	LIF;INHBA
mRNA Catabolic Process (GO:0006402)	3/49	0.007704219782182303	0.08721758243979966	0	0	7.960036448841447	38.733434489109214	DDX5;EXOSC9;EXOSC3
Negative Regulation of Transcription by RNA Polymerase II (GO:0000122)	13/732	0.007825580540917526	0.08776352008505636	0	0	2.269872345703073	11.009692026381986	DDX5;CTBP2;CTBP1;CNBP;HNRNPU;SIRT7;FOXM1;SOX10;AURKB;DRAP1;NACA;C1QBP;MEN1
Maturation of 5.8S rRNA (GO:0000460)	2/17	0.008488685376658575	0.0943187264073175	0	0	16.201587301587303	77.26571225188741	PES1;FTSJ3
Positive Regulation of Sprouting Angiogenesis (GO:1903672)	2/18	0.009498355630503068	0.10275461572024491	0	0	15.188244047619047	70.72613292266145	PKM;PDPK1
Protein Localization to Chromosome, Centromeric Region (GO:0071459)	2/18	0.009498355630503068	0.10275461572024491	0	0	15.188244047619047	70.72613292266145	BOD1;KCNN4
Mitochondrial Gene Expression (GO:0140053)	4/100	0.009504801954122654	0.10275461572024491	0	0	5.103664658634538	23.76244900725454	MRPL51;MRPL9;MRPL55;TBRG4
Regulation of Protein Neddylation (GO:2000434)	2/19	0.010558692007753667	0.11239098391020705	0	0	14.294117647058824	65.04975451297061	DCUN1D5;GPS1
Nucleus Organization (GO:0006997)	3/55	0.010583484318211163	0.11239098391020705	0	0	7.039497927222478	32.0188787976896	CTDNEP1;REEP4;CHMP1A
mRNA Stabilization (GO:0048255)	3/56	0.011115909898833138	0.11599210329217188	0	0	6.906338266862502	31.07422557911808	HNRNPD;HNRNPU;YBX3
Mitotic Metaphase Chromosome Alignment (GO:0007080)	3/56	0.011115909898833138	0.11599210329217188	0	0	6.906338266862502	31.07422557911808	BOD1;CHMP1A;AURKB
Negative Regulation of Phosphate Metabolic Process (GO:0045936)	2/20	0.011668799632498028	0.11766856772266919	0	0	13.499338624338625	60.08335173752337	INHBA;DYNLL1
Alternative mRNA Splicing, via Spliceosome (GO:0000380)	2/20	0.011668799632498028	0.11766856772266919	0	0	13.499338624338625	60.08335173752337	DDX5;HNRNPU
Regulation of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900151)	2/20	0.011668799632498028	0.11766856772266919	0	0	13.499338624338625	60.08335173752337	HNRNPD;HNRNPU
Positive Regulation of Translational Initiation (GO:0045948)	2/20	0.011668799632498028	0.11766856772266919	0	0	13.499338624338625	60.08335173752337	YTHDF1;DDX3X
Protein K63-linked Ubiquitination (GO:0070534)	3/58	0.0122265237601659	0.122265237601659	0	0	6.654545454545454	29.30760044882598	RNF126;UBE2S;UBE2V1
Negative Regulation of Telomere Maintenance via Telomerase (GO:0032211)	2/21	0.012827794798668716	0.12617503080657755	0	0	12.788220551378446	55.707291779583706	HNRNPU;HNRNPA1
snRNA 3'-End Processing (GO:0034472)	2/21	0.012827794798668716	0.12617503080657755	0	0	12.788220551378446	55.707291779583706	EXOSC9;EXOSC3
Negative Regulation of Cellular Process (GO:0048523)	10/531	0.012943399556231751	0.12627706884128537	0	0	2.3881957773512474	10.381891383718319	DDX3X;CTBP2;CTBP1;DPP9;IGFBP3;RACK1;INHBA;VGLL4;MEN1;DCBLD2
Negative Regulation of Intrinsic Apoptotic Signaling Pathway (GO:2001243)	3/60	0.013398594103657391	0.12856309778235023	0	0	6.4204223132682	27.68874854949339	DDX3X;YBX3;TPT1
Regulation of Apoptotic Process (GO:0042981)	12/703	0.013939759064038255	0.12856309778235023	0	0	2.1694480573009214	9.270073585197807	HSPA9;CDK11A;DDX3X;SHC1;IGFBP3;C1QBP;RACK1;RNPS1;RPS3A;PHB2;TPT1;HSPD1
Negative Regulation of Programmed Cell Death (GO:0043069)	8/381	0.014015549846328457	0.12856309778235023	0	0	2.6552808393737797	11.331644281460484	HSPA9;DDX3X;SHC1;DPP9;RPS3A;PHB2;TPT1;HSPD1
Regulation of Mitochondrial Translation (GO:0070129)	2/22	0.014034804841239902	0.12856309778235023	0	0	12.148214285714285	51.82689369809868	DDX3X;C1QBP
Regulation of Mitotic Spindle Assembly (GO:1901673)	2/22	0.014034804841239902	0.12856309778235023	0	0	12.148214285714285	51.82689369809868	CHMP1A;HNRNPU
Positive Regulation of Interferon-Alpha Production (GO:0032727)	2/22	0.014034804841239902	0.12856309778235023	0	0	12.148214285714285	51.82689369809868	DDX3X;HSPD1
Positive Regulation of Telomere Maintenance via Telomerase (GO:0032212)	2/22	0.014034804841239902	0.12856309778235023	0	0	12.148214285714285	51.82689369809868	HNRNPD;HNRNPA1
Negative Regulation of Cell Communication (GO:0010648)	2/22	0.014034804841239902	0.12856309778235023	0	0	12.148214285714285	51.82689369809868	IGFBP3;LIF
Mitotic Cell Cycle Phase Transition (GO:0044772)	4/113	0.014379477926455489	0.13072252660414083	0	0	4.492096827677683	19.055264660576913	UBE2S;USP22;ENSA;FOXM1
